fingerprint,title,author,issue,date,categories,tags,id,license,source,source-hostname,hostname,filename,has_text
pSQ0fFMu1+DPHVARqLaOIQnVcdQ=,Future Imperfect,Desmond Warzel,Issue 75: 3rd Quarter 2020,2020-06-15,Fiction,,,,https://www.abyssapexzine.com/2020/06/future-imperfect/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/d415D8K+NQb0aCBTHLoyvlygANY.json,TRUE
ps4WOYXa935stXFebn9G4Cvp+/I=,Space Dad!,Brian Dolton,Issue 54: 2nd Quarter 2015,2015-03-18,Flash,,,,https://www.abyssapexzine.com/2015/03/space-dad/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/AxmtLebuMnQnhv00SA95+Ng0do4.json,TRUE
psJFaQxo1fdSRPgoRkfBxdVanBI=,Harbor Mist,Michael Nethercott,Issue 61: 1st Quarter 2017,2017-01-01,Flash Fiction,,,,https://www.abyssapexzine.com/2017/01/harbor-mist/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/XNHzYkmgToetWDXAVDFjbbNQpO8.json,TRUE
pszedDVtCK0MOYAoWNisBe1LKbw=,Geo Sink,John Taloni,Issue 80: 4th Quarter 2021,2021-09-03,Fiction,,,,https://www.abyssapexzine.com/2021/09/geo-sink/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/n7Q1AVKeFlPYCyFkCTduRio4d1A.json,TRUE
pyhf39vQDpA4tNTzWr5PUsaqWIE=,Spider Without a Web,Daryl Nash,Issue 46: 2nd Quarter 2013,2013-04-01,Fiction,,,,https://www.abyssapexzine.com/2013/03/spider-without-a-web-daryl-nash/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/o6vYdFu8eB9dgq1cIMba5K4cTr4.json,TRUE
qPIf7Yw8whz7Zfpymm0Eja7m+Ig=,Kim and the Mantas,Barton Paul Levenson,Issue 64: 4th Quarter 2017,2017-09-19,Fiction,,,,https://www.abyssapexzine.com/2017/09/kim-and-the-mantas/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/p8-7+sxZqAj2nJ5Q35zgDs4Sijc.json,TRUE
qV6xDZLKCph9+C6FhjgBsxioTQw=,Antique,Michaele Jordan ,Issue 72: 4th Quarter 2019,2019-09-06,Fiction,,,,https://www.abyssapexzine.com/2019/09/antique/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/hh0TjNly3KxQnF6IA1ybkeC5aoA.json,TRUE
qjK+u2z67Lj1NQTWuDtdxLE254I=,A Time to Weep,Daniel Huddleston,Issue 41: 1st Quarter 2012,2011-12-28,Fiction,,,,https://www.abyssapexzine.com/2011/12/965/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/fnNiWs9+cSaQ+CFY+a2VnjezObk.json,TRUE
qy3LFDfBwqrWQUihZ6PyKKwA/II=,Waiting For The Big Freeze,Ian Creasey,Issue 1: January/February 2003,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2003/abyss-apex-januaryfebruary-2003-waiting-for-the-big-freeze/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/Ptf558OCeHIDDXacmEqNK9sAuVk.json,TRUE
qzKiZ+H1sE5xb2FaZz2/fwmEUSs=,Spiked,Rich Larson,Issue 63: 3rd Quarter 2017,2017-06-20,Fiction,,,,https://www.abyssapexzine.com/2017/06/spiked/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/tnAkcmozAwq+6XTQmDdhhQFAaKk.json,TRUE
r39lVg3NXo4qszHwgp26Pmlopaw=,The Heaviest Dream,M. Kate Havas,Issue 20: 4th Quarter 2006,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2006/the-heaviest-dream/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/IywjjBgkfTW9AYyQEuKqhP+k-F4.json,TRUE
r8y/oB/KxxNsyGW7bzMwJSb//4A=,The Tortuous Path,Bud Sparhawk,Issue 33: 1st Quarter 2010,2011-01-02,Short Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2010/the-tortuous-path/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/pgc49QD6QxTQRik29C6KzUrYTok.json,TRUE
rOVAv3b7ctanUzRxaZYWs97C2Hc=,Clown Eggs,Jay Lake,Issue 9: May/June 2004 All-Flash Issue,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2004/abyss-apex-mayjune-2004-clown-eggs/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/IIflhVJDjWDdwo7X5LjyJzMNcQk.json,TRUE
rsVmL4gnvIZJqAYzkMJp+IaezeA=,Swansong,Kyri Freeman,Issue 9: May/June 2004 All-Flash Issue,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2004/abyss-apex-mayjune-2004-swansong/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/MTONhrBBfc2XTPXSGynzccl3ejY.json,TRUE
rwc5OoAucSOOnqM9lX0O++cJCqc=,Hour By Hour,Lindsey Duncan,Issue 22: 2nd Quarter 2007,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2007/hour-by-hour/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/vMsLmFv+xkX28-ceBrO035GwuGs.json,TRUE
ryA/szACMubPyZwO818QzdIEwMM=,The Anubis Plague,Gary Cuba,Issue 43: 3rd Quarter 2012,2012-06-26,Fiction,,,,https://www.abyssapexzine.com/2012/06/the-anubis-plague/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/SAytfolLUdrXS213XeHg+WoynX8.json,TRUE
s+rPneVp6MLWPL87y+PW97EGNV0=,Interfaith,Lisa Mantchev,Issue 19: 3rd Quarter 2006,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2006/interfaith/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/6rAYom-EB1EpsfSNGAe0xvO+2Xw.json,TRUE
s8GZ1AaQkayd/oC+AwG90ccaUCo=,Insider Art,Vaughan Stanger,Issue 58: 2nd Quarter 2016,2016-03-16,Fiction,,,,https://www.abyssapexzine.com/2016/03/insider-art/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/yvqkgt5STckBlzGmzqelnUM16Lg.json,TRUE
sGD10huCxhDriHwkbeqgvZvo8Ps=,The Wrong Basement,David J. Sakmyster,Issue 32: 4th Quarter 2009,2011-01-02,Short Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2009/the-wrong-basement/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/PgMzBLgobGDUBy6nLiZKdcDFjgg.json,TRUE
sKos4vrDPV6dzQu5EJi6Y4k3jIQ=,Human Trials,Alec Austin and Marissa Lingen,Issue 56: 4th Quarter 2015,2015-09-14,Fiction,,,,https://www.abyssapexzine.com/2015/09/human-trials/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/KPqFGVlP0NKaxjbowIStoeADI2w.json,TRUE
sLrWpdlzcS+iaDBdu3YyYs7YHtI=,Every Body Is More Than Human,Andrew S. Taylor,Issue 44: 4th Quarter 2012,2012-09-27,Flash Fiction,,,,https://www.abyssapexzine.com/2012/09/every_body/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/8A6RorH1+nLMaK8t0XcAKEg+nQ0.json,TRUE
sRrpHaehO0LQslS0fHTKPaSwS4M=,Rick’s Legacy,L. B. Spillers,Issue 83: 3rd Quarter 2022,2022-06-28,Fiction,,,,https://www.abyssapexzine.com/2022/06/ricks-legacy/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/tAW-qFDsrEsXxyPaYVVhw5QjM78.json,TRUE
sZn0MvavDYQHz+U42P81dL8kGCk=,The Witch-Wife,David Barber,Issue 82: 2nd Quarter 2022,2022-03-07,Fiction,,,,https://www.abyssapexzine.com/2022/03/the-witch-wife/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/gUuX2KbMTZJcXEgUpTYIkiWrKSE.json,TRUE
sh+DHPfPRXkgLjHNNHaUL5QUv+o=,Fading Away,Jay Lake,Issue 21: 1st Quarter 2007,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2007/fading-away/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/005S94a6HGNu1c+VNHm1hN3ZyBs.json,TRUE
suPV7i9wszJ3HU/PV2Vz3DStCz0=,Another,Jon Rollins,Issue 63: 3rd Quarter 2017,2017-06-20,Fiction,,,,https://www.abyssapexzine.com/2017/06/another/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/C0cNqBYDVjUt2pUe2ZAcUzbwTnk.json,TRUE
svvN5T0mxvqc7vwfZjjiNOv1pas=,Quartet With Mermaids,Alan Smale,Issue 25: 1st Quarter 2008,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2008/quartet-with-mermaids/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/0M9+gwFrTl3j9POpkFLUlpv8LIo.json,TRUE
tE/rcMWQSwV+ex8itt9eYUQtM98=,Beyond the Wild Mountains,Conrad Steenkemp ,Issue 48: 4th Quarter 2013,2013-09-29,Fiction,,,,https://www.abyssapexzine.com/2013/09/beyond-the-wild-mountains/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/eFnrzF2Ov-rB8K8n-T41Hh3OBJo.json,TRUE
tV1jwO9bCBLYhJgUcmqITNv8l0w=,They Shall Falter Against the Stone I Become,Berrien Henderson,Issue 44: 4th Quarter 2012,2012-09-23,Fiction,,,,https://www.abyssapexzine.com/2012/09/they-shall-falter-against-the-stone-i-become/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/6zyMxKpOF2bihEmDVE4u6B7Rz3c.json,TRUE
tjbLzQFPTA97kAfz4dDZZUlBiHc=,Russian Rhapsody,Forrest Brazeal,Issue 76: 4th Quarter 2020,2020-09-08,Fiction,,,,https://www.abyssapexzine.com/2020/09/russian-rhapsody/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/JgdhJxYMxKmXDiFx5eV5ns0UMR4.json,TRUE
ttLpBxbg5bcMcxinjMxGMkBqUqI=,Lake Of Dreams,Christopher Lockhart,Issue 32: 4th Quarter 2009,2011-01-02,Short Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2009/lake-of-dreams/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/RHwEH7ndASULzGrkCX03tsaO+ws.json,TRUE
u+0Bdd22P0iMXGH6iFcbgJFDpHI=,Cascade,Simon Brown,Issue 78: 2nd Quarter 2021,2021-04-01,Fiction,,,,https://www.abyssapexzine.com/2021/04/cascade/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/uhFsEzkBuLmL2zYHl49bj7LY3hM.json,TRUE
u2+Sgbx6xk20RusVYafa77ihx1Y=,Control State,Michael Stevens,Issue 77: 1st Quarter 2021,2021-01-01,Fiction,,,,https://www.abyssapexzine.com/2021/01/control-state/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/xC3xX+kfU8Vb7cq7YinS-+-ocFw.json,TRUE
uBP1ZoL5/ngPUyoNtXN25YE1Upc=,Installing Linux on a Dead Badger,Lucy Snyder,Issue 78: 2nd Quarter 2021,2021-04-01,Fiction,,,,https://www.abyssapexzine.com/2021/04/dead-badger/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/f+eT-EKkJaD18uEuJFZlriJRuD4.json,TRUE
uM8+Unf4mRtd7rbtfiNkUAxQUT8=,Factory Girl,Derrick Boden,Issue 76: 4th Quarter 2020,2020-09-08,Fiction,,,,https://www.abyssapexzine.com/2020/09/factory-girl/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/Cfifk64kKfsAatKOQjwac-DFppw.json,TRUE
uSzskbN/szKomK/L0il1jLDG69Q=,Ice Monarch,Michèle Laframboise,Issue 67: 3rd Quarter 2018,2018-06-15,Fiction,,,,https://www.abyssapexzine.com/2018/06/ice-monarch/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/NCrZ3IjbaNVgseoelJ1c8jE-3io.json,TRUE
uhET8f9xu28dF1pZ50wcCR+JxM4=,When We Replicated Charles Dickens,Bruce Boston,Issue 9: May/June 2004 All-Flash Issue,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2004/abyss-apex-mayjune-2004-when-we-replicated-charles-dickens/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/iDd5YuYzoqr9SfMExnrEfrPswh0.json,TRUE
ujgZRUl5XL4sXgmpta5ryam5R2k=,East of Chula Vista,Samantha Henderson,Issue 29: 1st Quarter 2009,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2009/east-of-chula-vista/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/-x2C7kkDJANNoZp3g50aFARl+2o.json,TRUE
v9XXgvVz47j9u4RYZqAYj08Q+cI=,Metamorphoses In Amber,Tony Pi,Issue 24: 4th Quarter 2007,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2007/metamorphoses-in-amber/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/QVEEmTY72hfEPQVLLA2ZViU0aOw.json,TRUE
vKLZzhvlW3UbPtYP7IzgeUuaTZY=,In the Cool of the Day,A.G. Carpenter,Issue 47: 3rd Quarter 2013,2013-06-27,Fiction,,,,https://www.abyssapexzine.com/2013/06/cooloftheday/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/fromxPzB7BQUFzKT45EJ1EgwLrc.json,TRUE
vMi5aIDzPvDvqlnQx1OyK7qQqYo=,The Third Attractor,Mjke Wood,Issue 45: 1st Quarter 2013,2013-01-03,Fiction,,,,https://www.abyssapexzine.com/2013/01/3rd-attractor/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/btZAN9PiD8pfO+TjRSbDCnwFWxA.json,TRUE
vVu6aZG0UXUb2fzJUO57KGHhpVw=,Paranoia,Samantha Henderson,Issue 9: May/June 2004 All-Flash Issue,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2004/abyss-apex-mayjune-2004-paranoia/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/tFkoYFbsTYJA2eKawp5xLNn4spc.json,TRUE
vWIOAmiof03NFN1HWWdyg2yrF3A=,The Knife,Jason L. Corner,Issue 20: 4th Quarter 2006,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2006/the-knife/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/w+-w4Fz3vmzgqrovKvDGR3QJu5Q.json,TRUE
vbNTFcEpWRIG4TwfrVxkqldQRpM=,"Five Reasons for the Sign Above her Door, One of Them Unspoken",Izzy Wasserstein,Issue 75: 3rd Quarter 2020,2020-06-13,Flash Fiction,,,,https://www.abyssapexzine.com/2020/06/five-reasons-for-the-sign-above-her-door-one-of-them-unspoken/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/TYxbZmPyt9P3Z9QbUUsaN3h59Zk.json,TRUE
vfuPMZgfmzzdx510cw0c9DslBhA=,Quarantine,Kaylie Night,Issue 81: 1st Quarter 2022,2022-01-01,Fiction,,,,https://www.abyssapexzine.com/2022/01/quarantine/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/jqL652Agn4Ke7bDxkCk-fmbHYaQ.json,TRUE
vhV+NW9MbbxHUPSwUme7xN4g1hI=,Turning Time,David Sakmyster,Issue 23: 3rd Quarter 2007,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2007/turning-time/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/5nTSDZ+NgZlVGG+H-f47kwB0IZk.json,TRUE
viA8eLrDz8M29kRctqb0Uw+4nbk=,Granddaddy’s Mermaid,David Shieh,Issue 59: 3rd Quarter 2016,2016-06-27,Fiction,,,,https://www.abyssapexzine.com/2016/06/granddaddys-mermaid/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/y63D8jAfRsm-pSWii-shNLguBbU.json,TRUE
vo6B6wmpSBJHbZC49eZ4N70cSTg=,RE: The Dark One In Case It Should Arise from Its Horrible Abyss,Luc Reid,Issue 42: 2nd Quarter 2012,2012-03-28,Flash Fiction,,,,https://www.abyssapexzine.com/2012/03/re-the-dark-one/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/TFLy-Ed51cA6SfdGNIf-c9ZVMYY.json,TRUE
vwxaJvJwufSgXqQEMNMuPTlT/GQ=,Troy And The Aliens,Ruth Nestvold,Issue 28: 4th Quarter 2008,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2008/troy-and-the-aliens/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/-xz7cF82x7YwLchOYXYs6YUaeFc.json,TRUE
wJ7zXtwru67IwqGPsFht4ZnB66Y=,American Gothic ,Douglas W. Clark,Issue 16: 4th Quarter 2005,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2005/abyss-apex-fourth-quarter-2005-american-gothic/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/8Ti+ZhsDwyiUofTDwE263TKIUC4.json,TRUE
wKpPPs6tXI0Q40w2+VURNWD9Pw0=,Study. Learn. Know.,Amy Sisson,Issue 60: 4th Quarter 2016,2016-09-05,Fiction,,,,https://www.abyssapexzine.com/2016/09/study-learn-know/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/f+tdaCVddIl65bKFUYLwqqMfl44.json,TRUE
wMbMYvj1084aMVX2BJAb+/u13rU=,Entries From My Grandmother’s Diary Pertaining To My Father’s Early Inflammation,Marc A. Criley and Hazel L. Criley,Issue 78: 2nd Quarter 2021,2021-04-01,Flash,,,,https://www.abyssapexzine.com/2021/04/entries-from-my-grandmothers/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/qkit0H+oN-funHRIHD9IxxRtdRo.json,TRUE
wUYC6lhN/KwSP995NLovx8TYhyg=,A Serenade of Strings,K.L. Townsend,Issue 57: 1st Quarter 2016,2015-12-28,Flash Fiction,,,,https://www.abyssapexzine.com/2015/12/serenade-of-strings/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/uDhMdP2m7A1tEIwNmyDk40zABdc.json,TRUE
waNEPR7TjVsQNtUzBApZsp62rCo=,Weepers and Ragers,Aliette de Bodard,Issue 22: 2nd Quarter 2007,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2007/weepers-and-ragers/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/QB0jQKi2ptcaSWAUP7K9HkYxW6Y.json,TRUE
wfpFzkqPDUBTuQWf357CAzklYh4=,Inside the Witch’s Oven,Eugie Foster,Issue 9: May/June 2004 All-Flash Issue,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2004/abyss-apex-mayjune-2004-inside-the-witchs-oven/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/ZMv345KylAK-2iwCwMgZir+voeY.json,TRUE
whpQ6PPnK3kS1JVwbgdK/uLKIj0=,Musings On Flesh And Other Prisons,Jennifer Greylyn,Issue 28: 4th Quarter 2008,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2008/musings-on-flesh-and-other-prisons/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/8WvbW3zKyUt-mC8fvpHQ+nNsbfU.json,TRUE
woRL/JmK1/pW/ZkG16JC1CIvcpQ=,Introduction,Wendy S. Delmater,Issue 16: 4th Quarter 2005,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2005/abyss-a-2pex-fourth-quarter005-zenos-duet-intro/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/cYg0mr+Hyz0KBiHVmZVVjHaW1Gg.json,TRUE
x+g7SyTUgRY+GqmjjkkEJ0p7dsI=,Stranding Room Only,Ray Daley,Issue 81: 1st Quarter 2022,2022-01-01,Fiction,,,,https://www.abyssapexzine.com/2022/01/stranding-room-only/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/-doztM6HSbAf6h0W93Kw3QB+vkw.json,TRUE
xCwIY1BXGI+XFRrovYUskUp1KCw=,buttonsinweirdplaces,Simon Kewin,Issue 80: 4th Quarter 2021,2021-09-08,Fiction,,,,https://www.abyssapexzine.com/2021/09/buttonsinweirdplaces/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/PRmpNNHhqv9j82k4t2KtC-QXyBg.json,TRUE
xL4oaIanJ1rXwdDQDDpUnhkMTWc=,A Recipe For Broke-Heart Break,K. Bird Lincoln,Issue 32: 4th Quarter 2009,2011-01-02,Flash Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2009/a-recipe-for-broke-heart-bread/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/ESwKj2icBIZjmckzEg9RxS7Rx8E.json,TRUE
xTgkQLH6pTylQTMgiDbzUz2FtS0=,Glitch,Mark Cole,Issue 51: 3rd Quarter 2014,2014-06-30,Flash,,,,https://www.abyssapexzine.com/2014/06/glitch/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/g5Kg8GV6NE+EP8yHIxH8zq7c3hY.json,TRUE
xgqXlGOujnNqI5DFp1aBl3bYfw4=,Of Ambergris Blood and Brandy,J. Kathleen Cheney,Issue 37: 1st Quarter 2011,2010-12-28,Fiction,,,,https://www.abyssapexzine.com/2010/12/of-ambergris-blood-and-brandy/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/25YlbBwHQDhUqhzp9zuU2f1h8Pg.json,TRUE
xpMgCTb7GBuml+ZZPcAjK5qG044=,Just Like Meteors,Luc Reid,Issue 3: May/June 2003,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2003/abyss-apex-mayjune-2003-just-like-meteors/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/r4c0Stsud0P5grkFvQKkVhQWrog.json,TRUE
xyaHbn3lZUSIzZkYEgWW8I7djyo=,Catch,Luc Reid,Issue 10: July/August/September 2004,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2004/abyss-apex-julyaugust-2004-catch/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/gD+h1Pe2hJacDJzL3gQ73hgfmYM.json,TRUE
yAJlkaurfI3CsCnhR/0EGwjtEd8=,To See Sarah,Jennifer Campbell-Hicks,Issue 50: 2nd Quarter 2014,2014-03-31,Flash Fiction,,,,https://www.abyssapexzine.com/2014/03/to-see-sarah/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/KWxSOZ4WhISzZl+AdydoqGocZTI.json,TRUE
yBK1CKlU2rqGXqQ6Wty5c7070f0=,The Green Infinity,Camille Alexa,Issue 27: 3rd Quarter 2008,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2008/the-green-infinity/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/sN+8+bL4j5mpkB+3U1IFZ8Ql38s.json,TRUE
yKWtQJE+eg67cBIf5SdfxlwWfow=,Through the Iris,Tyler Wells Lynch ,Issue 72: 4th Quarter 2019,2019-09-06,Fiction,,,,https://www.abyssapexzine.com/2019/09/through-the-iris/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/MWh4o48Wh7j9HkfHxSBr7leleyA.json,TRUE
yRy6KNQ0+Zv/HvFc9smZoiQY5P8=,The Last Trap,Simon Kewin,Issue 64: 4th Quarter 2017,2017-09-19,Fiction,,,,https://www.abyssapexzine.com/2017/09/the-last-trap/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/KcoQ0p570FRyiT0rzCwq37PPdQ0.json,TRUE
yb6Ne7ndf53df7isKC5qmOYeHWE=,Loose Maria,M. Thomas,Issue 1: January/February 2003,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2003/abyss-apex-januaryfebruary-2003-loose-maria/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/Xsv+gMDk+NWXgLainpzNwTxKOJs.json,TRUE
ydza11ajyGlEkKo8hz/74l412Lk=,Sleipnir’s Mother,S. Evans,Issue 4: July/August 2003,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2003/abyss-apex-julyaugust-2003-sleipnirs-mother/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/ZgQTlVgDZxSOl30ml4t-AkpZcGo.json,TRUE
ykG1d/7hmrJfL8UT8qwJQBXnBPk=,Acrimony Grout,Jay Caselberg,Issue 45: 1st Quarter 2013,2013-01-01,Fiction,,,,https://www.abyssapexzine.com/2013/01/acrimony-grout/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/HLp9WPw4DnnDxpNMMBgGFk3I8ZY.json,TRUE
yljGqcdDRgR8uXphlpvtcyEZfYs=,Douen Mother ,R. S. Garcia,Issue 17: 1st Quarter (January-February) 2006,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2006/douen-mother/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/WjvrC7n1ODxPkwdrMvulIr89uiE.json,TRUE
ywWt46AYurixKo+4JganVJ64WtI=,The Vengeance of Curion,S. L. Harris,Issue 62: 2nd Quarter 2017,2017-03-23,Fiction,,,,https://www.abyssapexzine.com/2017/03/vengeance_of_curion/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/LQapUzBBP-kMgCMeAxc2qKRwZ1E.json,TRUE
yzMewKBVBs2g8lpg2AzAfWG7QH0=,Charity’s Gift,John M. Olsen,Issue 67: 3rd Quarter 2018,2018-06-08,Fiction,,,,https://www.abyssapexzine.com/2018/06/charitys-gift/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/eu91b5Fstg4SqQTe9e7-mo9Wgjs.json,TRUE
z+N59B1xWIsBgCK6ioTje4gYLNc=,The Shadow Artist,Ruth Nestvold,Issue 45: 1st Quarter 2013,2013-01-01,Fiction,,,,https://www.abyssapexzine.com/2013/01/the-shadow-artist/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/i4HHgmeg9ZTz74+zwh-jO1wY2CI.json,TRUE
z152XQsETMjyIKZr8QavcCuAf5k=,Memory of Touch,Karen Swanberg,Issue 21: 1st Quarter 2007,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2007/memory-of-touch/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/dB6Ckm8eWs0DAOPGhPCsj4Gyqms.json,TRUE
z1v4P14HzpV++mmRwJv6z4E3QmU=,Degrees of Separation,Ruth Nestvold,Issue 55: 3rd Quarter 2015,2015-06-16,Fiction,,,,https://www.abyssapexzine.com/2015/06/degrees-of-separation/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/fUyx7QbcIyxh9Gw3vaavFG126f4.json,TRUE
zGbA8FFjSZ60fmLhTSIK51CICRs=,Of Earth,Sandra McDonald,Issue 40: 4th Quarter 2011,2011-10-07,Flash Fiction,,,,https://www.abyssapexzine.com/2011/10/of-earth/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/0HQ863zk06hRp2xfDhMjQljrGM4.json,TRUE
zNNR4iJ4NUES3RMz/L8M0GfFUcQ=,Ixtab Takes a Day Off,Jennifer Dornan-Fish,Issue 49: 1st Quarter 2014,2013-12-28,Flash Fiction,,,,https://www.abyssapexzine.com/2013/12/ixtab-takes-a-day-off/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/XUJ3JrbHi4mTGMg1PGjXBPENrAc.json,TRUE
