fingerprint,title,author,hostname,date,categories,tags,id,license,source,source-hostname,excerpt,filename
E00tKqp+qLOsmM1AuX9wSO+fSbU=,"Excerpt from ""The Absolution of Roberto Acestes Laing""",David Davis,weirdfictionreview.com,2014-12-10,Fiction,fiction;film;weird fiction,,,https://weirdfictionreview.com/2014/12/excerpt-absolution-roberto-acestes-laing/,Weird Fiction Review,"The following is an excerpt from the novel The Absolution of Roberto Acestes Laing by Nicholas Rombes. It is reprinted with the author’s permission. Be sure to check out our interview with Rombes as well. — The Editors Laing is not so good at transitions. As soon as he finishes describing Destroyer he starts in on another film, Black […]",./scrape/jsonfiles/ZtxKSfD-tg0tXFlvERvxsAqlZeo.json
5omvYYlVF1RPPH2hDf/7fQ/NUtI=,Excerpt: Move Under Ground,Adam Mills,weirdfictionreview.com,2013-05-21,Fiction,,,,https://weirdfictionreview.com/2013/05/excerpt-move-under-ground/,Weird Fiction Review,"Nick Mamatas is the author of several novels, including Bullettime and the forthcoming Love is the Law. His short fiction has appeared, or soon will, in Asimov’s Science Fiction, Weird Tales, Tor.com, and the anthologies Lovecraft’s Monsters and Best American Mystery Stories. Among other things, Mamatas is highly regarded for his work in Lovecraftian fiction, including the […]",./scrape/jsonfiles/c9UJRMX45lyQ3V2UiaZ5keu0NbA.json
8kw1Ag36aw/5hkj8Ug/AvLBkUyU=,Drunk Bay,David Davis,weirdfictionreview.com,2014-10-13,Fiction,fiction;weird fiction,,,https://weirdfictionreview.com/2014/10/drunk-bay/,Weird Fiction Review,"The following story originally appeared in Postscripts #13 (Winter 2007). It is reprinted with the permission of PS Publishing. — The Editors After mentioning my upcoming flight from winter at a New Year’s party in Templeton, I was drawn aside by a young woman who, in a few breathlessly-confided sentences, told me a bizarre tale. Writers often hear confessions, and I puzzled over the encounter […]",./scrape/jsonfiles/zqGEP54kLHpzNVJSKixH38icJ8k.json
dUNLG3yuuiYUAKMlZQsQn3HcIdY=,The Triumph of Mechanics,David Davis,weirdfictionreview.com,2016-08-24,Fiction,German;science fiction;scifi;weird fiction,,,https://weirdfictionreview.com/2016/08/the-triumph-of-mechanics/,Weird Fiction Review,"Translated by Gio Clairval Karl Hans Strobl (1877 – 1946) was an Austrian author and editor of fantasy and weird fiction. His writing was strongly influenced by Edgar Allan Poe and Hanns Heinz Ewers, author of such weird horror classics as “The Spider.” After World War I, Strobl relocated to Germany, where he founded the magazine Der […]",./scrape/jsonfiles/LnL3+cVAVygDXFzh4GS06uqY7bg.json
OxAqi0uCNPjMcxPU5Jusqzc5ODg=,The Sound of the Mill,David Davis,weirdfictionreview.com,2014-11-10,Fiction,fantastique;french;Marcel Béalu;Michael Cisco;weird fiction,,,https://weirdfictionreview.com/2014/11/the-sound-of-the-mill/,Weird Fiction Review,"We’re pleased to present, for the first time in English, “The Sound of the Mill” by Marcel Béalu. Permission was granted by Editions Corti. The story was translated from French by Michael Cisco. — The Editors *** I beg you, don’t come back, my sweet little girl. Leave me in my solitary decay, with the sound of the mill. I’ve […]",./scrape/jsonfiles/lTtONY-rjPuDJo2uYUJWqrjrcXc.json
GgXlM4Vy4EO/6QV3BQPSHSl9VEc=,The Yellow Sign,Adam Mills,weirdfictionreview.com,2014-03-04,Fiction,,,,https://weirdfictionreview.com/2014/03/the-yellow-sign-2/,Weird Fiction Review,"Robert W. Chambers (1865−1933) is an American artist and writer best known for writing the short stories that would become the collection The King in Yellow, published in 1895 by F. Tennyson Neely Inc. The first four stories in that collection — “The Repairer of Reputations,” “The Mask,” “In the Court of the Dragon,” and the story included […]",./scrape/jsonfiles/3uwgc5qe+hdbkzwWlmKkghf3TC8.json
6MpIZF8cB1cbGmCCNcxvRLrlL6M=,Lamont,Adam Mills,weirdfictionreview.com,2014-02-25,Fiction,,,,https://weirdfictionreview.com/2014/02/lamont/,Weird Fiction Review,"Anne-Sylvie Salzman is a French writer and translator of fiction and also the co-editor of the French magazine Le Visage Vert. Prior publications in French include two novels and a collection of short fiction, Lamont, the title story of which we’ve reprinted here. This translation of the story is taken from the collection Darkscapes, translated by William […]",./scrape/jsonfiles/BbZo5NMvpnnx5q2nUw1lq63tUZ0.json
XgTFny0ZyEqfud3BDkPjiGPTsBE=,Down the Wall,Adam Mills,weirdfictionreview.com,2015-04-08,Fiction,,,,https://weirdfictionreview.com/2015/04/down-the-wall/,Weird Fiction Review,"Greer Gilman is an American author of fantasy stories. Her novel Moonwise won the Crawford Award in 1991. Her triptych of linked stories, Cloud & Ashes: Three Winter’s Tales, won the Tiptree Award in 2009 and was shortlisted for the Mythopoeic Award in 2010. Her story “A Crowd of Bone,” originally published in the anthology Trampoline, […]",./scrape/jsonfiles/ZXpDqcsK+Kww7+fPDAgPQ0B11fs.json
c6Kp9XbJ6iRNbJwA2lUoi/VQLKU=,A Michael Cisco Troika: Selections from Unpublished Novels,Jeffvandermeer,weirdfictionreview.com,2012-02-05,Fiction,,,,https://weirdfictionreview.com/2012/02/a-michael-cisco-troika-selections-from-unpublished-novels/,Weird Fiction Review,"Michael Cisco (1970 — ) is an American writer best known for his first novel, The Divinity Student, which was published by Ann VanderMeer’s Buzzcity Press and won the International Horror Guild Award in 1999. Since then, Cisco has published The San Veneficio Canon, The Traitor, The Tyrant, The Narrator, and The Great Lover. Taken together, these […]",./scrape/jsonfiles/dURSh2pDIyRXxpsnmAeONIb4o3M.json
TYQErEQsCkYbo7dsiUxhNVMnDQM=,Loob,Jeffvandermeer,weirdfictionreview.com,2012-01-17,Fiction,,,,https://weirdfictionreview.com/2012/01/loob/,Weird Fiction Review,"Please see our “101 Weird Writers” feature on Bob Leman, posted to accompany this story. “Loob” reprinted with the kind permission of the Leman Estate. Our thanks as well to Jim Rockhill. — The Editors It may be that none of this happened. That is badly put. Let me say it another way: none of this will […]",./scrape/jsonfiles/kg+QewmlFvhwy1Yf44-RFHxiDUk.json
QWxcmAgm7iGuacJ3zrwM2Dozoeg=,Rara Avis,Adam Mills,weirdfictionreview.com,2013-04-30,Fiction,,,,https://weirdfictionreview.com/2013/04/rara-avis/,Weird Fiction Review,"Belgian fabulist Bernard Quiriny (1978- ) is the author of one novel and three short story collections. His first, Fear of the First Line (Phébus, 2005), which won the Prix Littéraire de la Vocation, , a prize previously won by such notables as Christophe Bataille, Amélie Nothomb, Jean-Philippe Toussaint, Didier Van Cauwelaert, and Shan Sa. His […]",./scrape/jsonfiles/BcnxAm8HYhMw-jDyqaROxG0iYsE.json
pKAVHE7Gx4nf2+lrVMZnghxTom0=,The Double,David Davis,weirdfictionreview.com,2015-11-03,Fiction,Belgian;fantastique,,,https://weirdfictionreview.com/2015/11/the-double/,Weird Fiction Review,"The following story was originally published in the 1919 collection Nocturnal, précédé de quinze histoires. After you read this story, check out Edward Gauvin’s essay on the many doubles of Franz Hellens that places this story in the context of Hellens’ oeuvre, which included many doubles and doppelgängers. — David Davis, Translator After a long voyage, marked […]",./scrape/jsonfiles/G6BiF+ByW1IIoDSc4HlvZgl5r0w.json
JGIyxOsxrGRkOTGcTWC8fNFZoHc=,Where All Things Perish,Jeffvandermeer,weirdfictionreview.com,2012-09-03,Fiction,,,,https://weirdfictionreview.com/2012/09/where-all-things-perish-by-tanith-lee/,Weird Fiction Review,"Tanith Lee (1947 — ) is an iconic English writer of science fiction, horror, and fantasy, with over seventy novels and hundreds of short stories to her credit. She has been a regular contributor over many years to Weird Tales magazine. She has won the World Fantasy Award, the British Fantasy Award, and the Nebula Award multiple times. […]",./scrape/jsonfiles/hXri2eL65Vvq-5C7YFvEmMKABIk.json
9beUSSnetjxwbD13kaJLOX8zfS0=,When the Vampire King Went to South Carolina,Edward Gauvin,weirdfictionreview.com,2014-06-19,Fiction,horror;short stories,,,https://weirdfictionreview.com/2014/06/when-the-vampire-king-went-to-south-carolina/,Weird Fiction Review,"They were just finishing up their second case of Bud when the Vampire King showed up. Hinckley’s wife wanted to get pregnant again, so he was putting away two for every one of Chad’s. Gerrold was pissed off because he’d gotten screwed by yet another investment opportunity. Also, his wife had left him, backing up […]",./scrape/jsonfiles/ObKi+6XgJDoqhWtDlsDvXVr8f7A.json
iS/58zzb8KNAQv8MBLzYob2kiTw=,"""Day of the Builders"" by Kristine Ong Muslim",David Davis,weirdfictionreview.com,2016-09-12,Fiction,fiction;filipino author;weird fiction,,,https://weirdfictionreview.com/2016/09/day-of-the-builders/,Weird Fiction Review,The following story originally appears in Kristine Ong Muslim’s 2016 collection Age of Blight. Be sure to also check out our interview with Muslim. *** This happened long before the initial signs of sickness from the outsiders rippled across my village. You should understand by now how my people were easy prey because most of us […],./scrape/jsonfiles/n10XpJSgmWs+H8ZoIyVjMl5fPqI.json
yImt2RJrHuT6aEDoRMR8CWXb4dA=,The Divinity Student: Part One,Adam Mills,weirdfictionreview.com,2013-09-04,Fiction;The Divinity Student,,,,https://weirdfictionreview.com/2013/09/the-divinity-student-part-one/,Weird Fiction Review,"The following is an excerpt from Michael Cisco’s novel The Divinity Student, currently available in e‑book form from Cheeky Frawg Books, in addition to several other of his novels. WFR is proud to serialize The Divinity Student in support of the author and his books, and we will be reprinting the entire novel over the […]",./scrape/jsonfiles/Uu05ZIDwNi+RTX-I71X5zlHsN-g.json
1pd2Osu/nUzNUdRVum+mhYqjee4=,The Dust Enforcer,Adam Mills,weirdfictionreview.com,2012-03-24,12 Days of Monsters;Fiction,,,,https://weirdfictionreview.com/2012/03/the-dust-enforcer/,Weird Fiction Review,"Reza Negarestani is an Iranian writer and philosopher who has worked in different areas of contemporary philosophy, speculative thought, and politics. These studies inform his stories, which tend to use the shell of nonfiction forms in a Borgesian way, often as a delivery system for the weird. His most recent book is Cyclonopedia: Complicity with Anonymous Materials […]",./scrape/jsonfiles/Nl7385G2xckgsD4ISuQBd+HGwF8.json
vLAaPXmcnVYxHEZ8Pqyu1JypIXs=,An Incident at Agate Beach,Adam Mills,weirdfictionreview.com,2013-07-02,Fiction,,,,https://weirdfictionreview.com/2013/07/an-incident-at-agate-beach/,Weird Fiction Review,"Marly Youmans is the author of eleven books, primarily novels and poetry, along with several Southern fantasy novels for young adults. Her most recent books are: a novel, A Death at the White Camellia Orphanage (Mercer University Press, 2012), which won The Ferrol Sams Award for Fiction and took home the silver in the ForeWord BOTYA fiction […]",./scrape/jsonfiles/ZSsdreEAthBJ1R9y3fOs2waSn90.json
bmQ6XVjaFQrhB5PlfwjBYiAZF68=,Caterpillars,Adam Mills,weirdfictionreview.com,2013-06-11,Fiction,,,,https://weirdfictionreview.com/2013/06/caterpillars/,Weird Fiction Review,"Edward Frederic Benson (24 July 1867 – 29 February 1940) was an English novelist, biographer, memoirist and short story writer, known professionally as E.F. Benson. A prolific writer, Benson created the famous Mapp and Lucia series, which satirized upper-middle class British life in the 1920s and 30s. He also developed a reputation for writing macabre ghost stories and other […]",./scrape/jsonfiles/5Z2v6WXVf3tDnYd0sZOuz65BkLs.json
JBba5sfiHkZ9tMw5CN0RX7/xZP0=,Brita's Holiday Village,Jeffvandermeer,weirdfictionreview.com,2012-11-13,Fiction;From the Archives,,,,https://weirdfictionreview.com/2012/11/britas-holiday-village/,Weird Fiction Review,"Weirdfictionreview.com is pleased to offer Karin Tidbeck’s very creepy “Brita’s Holiday Village” in a cross-promotion with the World SF Blog. World SF is also running this story today, and celebrating Tidbeck’s collection Jagannath with a week of features and a book give-away. Jagannath, from our Cheeky Frawg Press, is yet another manifestation of the remit here at Weirdfictionreview.com to feature […]",./scrape/jsonfiles/0NfhkvxcM7irOCPh9GTg+PoUKG0.json
LUS2toZTm7HXmPqbFu7tH1xBzsY=,The Night Wire,Adam Mills,weirdfictionreview.com,2012-10-31,Fiction,,,,https://weirdfictionreview.com/2012/10/the-night-wire/,Weird Fiction Review,"H. F. Arnold (1902 – 1963) was an American pulp-era writer who wrote only three published stories. Despite this low output, ‘The Night Wire’ (1926), first published in Weird Tales, is considered the most popular story from the first golden age of that magazine. Lovecraft is said to have loved this story. ‘The Night Wire’ is perhaps […]",./scrape/jsonfiles/JznqODxMAjQWapPeeHJiD78s9nI.json
PP03FBYRSOqEKed0VMilnjKhKsI=,Orange Dogs,David Davis,weirdfictionreview.com,2015-10-19,Fiction,Spanish;weird;weird fiction,,,https://weirdfictionreview.com/2015/10/orange-dogs/,Weird Fiction Review,"Sie warnen vor Giftigkeit[1] Looking through the threshold of the front room, his wife’s bedroom now, he caught a glimpse of her gigantic silhouette. The swollen pregnant belly seemed about to explode. The mountain of flesh, hidden under a knitted bedspread, lifted and sank, lifted and sank, to the faltering rhythm of her breathing. He put the […]",./scrape/jsonfiles/WWquBLI1NkN0Q8g6HCeU110zTjk.json
TSz/0RLzY0QVIBmaorVm9RE7rSs=,Novel Excerpt: Steve Rasnic Tem's Deadfall Hotel,Jeffvandermeer,weirdfictionreview.com,2012-04-16,Fiction,,,,https://weirdfictionreview.com/2012/04/novel-excerpt-steve-rasnic-tems-deadfall-hotel/,Weird Fiction Review,"Steve Rasnic Tem’s Deadfall Hotel has been keenly anticipated by weird fiction geeks for more than two decades, ever since horror icon Charles L. Grant published the story “Bloodwolf” in his anthology Shadows 9 (1986). Tem, a winner of the World Fantasy Award and British Fantasy Award, noted that the story was the seed for a much […]",./scrape/jsonfiles/NnfnjT9j3fzjjwVAZ8354i2ckaQ.json
Et1TVAgEluBsFHhQZT2pXvpcL7s=,The Miracle of Consciousness,Adam Mills,weirdfictionreview.com,2013-04-23,Fiction,,,,https://weirdfictionreview.com/2013/04/the-miracle-of-consciousness/,Weird Fiction Review,"Nike Sulway is an Australian author who lives and works in Brisbane. In 2000, Nike won the Queensland Premier’s Literary Award for Best Emerging Queensland Author for her novel, The Bone Flute, which was released by UQP in 2001 and subsequently shortlisted in the Commonwealth Writers Awards. Her children’s book, What the Sky Knows, was […]",./scrape/jsonfiles/N5I3nMEHEuGSIRBUCXTqnhYbx-c.json
MdFB0fPYisfFooWbzdZu0okV5r0=,"""The Voice of The People"" by Alison Moore",David Davis,weirdfictionreview.com,2017-07-06,Fiction,alison moore;fiction;shadows and tall trees;undertow publications;weird fiction,,,https://weirdfictionreview.com/2017/07/the-voice-of-the-people/,Weird Fiction Review,"Today we’re featuring a story from the 2017 anthology, Shadows and Tall Trees 7, the seventh entry in the acclaimed series of all-original weird fiction from Undertow Publications. Alison Moore’s first novel, The Lighthouse, won the McKitterick Prize and was shortlisted for the Man Booker Prize and the National Book Awards. Reviewing her latest novel, Death and the […]",./scrape/jsonfiles/xCpCHZHd5Yr00sRSOzw2AwOld+o.json
fRW9uDKwP5JoR+/fpJdfBEcoXUw=,Selections from Nervous Tales,Adam Mills,weirdfictionreview.com,2013-03-19,Fiction,,,,https://weirdfictionreview.com/2013/03/selections-from-nervous-tales/,Weird Fiction Review,"Carlos Díaz Dufoo (1861−1941) was a Mexican writer of fiction and nonfiction; he was also a journalist and an academic economist. He founded newspapers in his hometown of Veracruz and edited for major newspapers and journals, among other projects. His notable work of fiction is his collection Nervous Tales [Cuentos Nerviosos], which has been translated in full […]",./scrape/jsonfiles/WJpR5FpXsNDBJ-mV-47eQOTNlmA.json
