fingerprint,title,author,date,series,categories,tags,id,license,comments,source,hostname,source-hostname,excerpt,filename,has_text
t2JrNpUcztZvMimhrQAicS1KnbU=,Nursery Rhyme Comics: “Sing a Song of Sixpence”,Lilli Carre,2011-10-09,,,Art Illustration;Comics;First Second;Lilli Carre;Nursery Rhyme Comics;Sing A Song Of Sixpence,58199,,,https://www.tor.com/2011/10/09/nursery-rhyme-comics-sing-a-song-of-sixpence/,tor.com,Tor.com,"Nursery Rhyme Comics, out October 11th from First Second, features fifty classic nursery rhymes illustrated in comics form by fifty of today’s preeminent cartoonists and illustrators. Tor.com…",./scrape/jsonfiles/AL7cUxh8LEipSy9XWg7TiiimdM0.json,TRUE
T7k4tx9Flk9QtCDOT1+rN2fDIHo=,Nursery Rhyme Comics: “Solomon Grundy”,Mike Mignola,2011-10-10,,,Art Illustration;Comics;First Second;Mike Mignola;Nursery Rhyme Comics;Solomon Grundy,58206,,,https://www.tor.com/2011/10/10/nursery-rhyme-comics-solomon-grundy/,tor.com,Tor.com,"Nursery Rhyme Comics, out October 11th from First Second, features fifty classic nursery rhymes illustrated in comics form by fifty of today’s preeminent cartoonists and illustrators. Tor.com…",./scrape/jsonfiles/Ym0j1JzSt7MscNyWl6g+LGaeBuc.json,TRUE
TsVY8ruRygoOcjZccdqUFHYQZpU=,Grace Immaculate,Gregory Benford; Www Gregorybenford Com,2011-10-19,,Science Fiction,Edited By Patrick Nielsen Hayden;Grace Immaculate;Gregory Benford;Original Fiction;Science Fiction;Stories;Tor Com Original,59005,,,https://www.tor.com/2011/10/19/grace-immaculate/,tor.com,Tor.com,Grace Immaculate: An original science fiction story by Gregory Benford,./scrape/jsonfiles/+jyY1JPAuGhSy+W2LjRG8n6m8eQ.json,TRUE
bLIK5yz16nzVuaT1CW52gMZQLEY=,Comic Critiques: Shatner Rules by William Shatner,John Bonner,2011-10-21,,,Comic Critiques;Comics;Reviews;Shatner Rules;William Shatner,59190,,,https://www.tor.com/2011/10/21/comic-critiques-shatner-rules-by-william-shatner/,tor.com,Tor.com,"Every week or so, comic artist John Bonner reviews books, audio, and more, then turns his reactions into a comic strip. You can check out many more of them at Bonner’s site. Today he tackles …",./scrape/jsonfiles/DkrIQLR9-K9dYE9ZArUECLnPQsA.json,TRUE
iEUKqmjRYSGoxWkywZ14fCywpxQ=,Apologue,James Morrow,2011-10-24,Stories Wild Cards Monster Mash On Torcom,Science Fiction,Apologue;James Morrow;Monster Mash;Monsters;Reprints;Stories,59195,,,https://www.tor.com/2011/10/24/apologue/,tor.com,Tor.com,Apologue by James Morrow,./scrape/jsonfiles/MTBbpqWrHBmRE-n4TZpgtdjrhjM.json,TRUE
UE+PSNULywZJhbmI7UEvSIkld00=,The Dead,Michael Swanwick,2011-10-25,Stories Wild Cards Monster Mash On Torcom,Horror;Science Fiction,Michael Swanwick;Monster Mash;Monsters;Reprints;Science Fiction;Stories;The Dead;Zombies,59425,,,https://www.tor.com/2011/10/25/the-dead/,tor.com,Tor.com,The Dead by Michael Swanwick,./scrape/jsonfiles/2ekdOPqu5pTYxrYff2m4q937nN0.json,TRUE
3K0ajPf1Kuh7yn1z2G90L6jryak=,Wishbones,Cherie Priest; Www Cheriepriest Com,2011-10-26,Stories Wild Cards Monster Mash On Torcom,Horror,Cherie Priest;Monster Mash;Monsters;Reprints;Stories;Wishbones,59553,,,https://www.tor.com/2011/10/26/wishbones/,tor.com,Tor.com,Wishbones by Cherie Priest,./scrape/jsonfiles/6El-feQ6etysa17mKRVPDqmbCN4.json,TRUE
qtCi/whN+88ZGczf0a8SuVChBmg=,Monster Cops,Chip Zdarsky,2011-10-27,Stories Wild Cards Monster Mash On Torcom,,Comics;Monster Cops;Monster Mash;Monsters;Stories,59651,,,https://www.tor.com/2011/10/27/monster-cops/,tor.com,Tor.com,"Presenting Monster Cops, an ongoing comic by Chip Zdarsky, reposted for Tor.com’s Monster Mash. “Monster Cops” follows the adventures of a law-abiding Dracula, Frankenstein, and W…",./scrape/jsonfiles/RdCF0KgkPrTssdHXvT8C6hdWDuU.json,TRUE
A186ivjOcmADOQhUaR/w9C2wgqY=,Trading Hearts at the Half Kaffe Café,Charles de Lint,2011-10-28,Stories Wild Cards Monster Mash On Torcom,Horror;Romantic,Charles De Lint;Monster Mash;Monsters;Reprints;Romance;Stories,59679,,,https://www.tor.com/2011/10/28/trading-hearts-at-the-half-kaffe-cafe/,tor.com,Tor.com,Trading Hearts at the Half Kaffe Café by Charles de Lint,./scrape/jsonfiles/2ppzPVyUpT+ZfzLCZBukkpKdJKQ.json,TRUE
q0POFTM33u8GAPP9qE+KzvIcXC8=,"Hello, Moto",Nnedi Okorafor; Www Nnedi Com,2011-11-02,,Fantasy;Science Fiction,Edited By Patrick Nielsen Hayden;Fantasy;Hello Moto;Nnedi Okorafor;Original Fiction;Science Fiction;Stories;Tor Com Original,60164,,,https://www.tor.com/2011/11/02/hello-moto/,tor.com,Tor.com,"Original story Hello, Moto by Nnedi Okorafor",./scrape/jsonfiles/ISzZLHFh5CWZvUzruzcbeEXyMjw.json,TRUE
vEow+ulkhVZt9FBZX1pakYtxVcQ=,First Contact,Theresa DeLucci,2011-11-11,,Science Fiction,15121;Original Fiction;Stories;Tor Com Original,60782,,,https://www.tor.com/2011/11/11/11-words/,tor.com,Tor.com,11 Word Story First Contact by Theresa DeLucci,./scrape/jsonfiles/yD2cSg+jjvxouhbmr97I0P9amMM.json,TRUE
Z+ung3uwzzdDYINXSVKX4wRhy+U=,Ghost Hedgehog,Nina Kiriki Hoffman,2011-11-16,,Fantasy,Edited By Patrick Nielsen Hayden;Fantasy;Ghost Hedgehog;Nina Kiriki Hoffman;Original Fiction;Stories;Tor Com Original,61021,,,https://www.tor.com/2011/11/16/ghost-hedgehog/,tor.com,Tor.com,"A Tor.com original story by SFF author Nina Kiriki Hoffman, Ghost Hedgehog",./scrape/jsonfiles/c47jCtAT+nLgdSUHT1qfn2cP7do.json,TRUE
vNc+m9/xMIBv4CVlscm8zomazBg=,A Comic Strip Review of Neal Stephenson’s Reamde,John Bonner,2011-11-18,,,Comic Critiques;Comics;Neal Stephenson;Reamde;Reviews,61150,,,https://www.tor.com/2011/11/18/reading-reamde-by-neal-stephenson/,tor.com,Tor.com,"Every week or so, comic artist John Bonner reviews books, audio, and more, then turns his reactions into a comic strip. You can check out many more of them at Bonner’s site and more of them h…",./scrape/jsonfiles/J5h1nj+V2u7SvpQvfDdDEL0h-cM.json,TRUE
0lxjNpKSs1cZNd0WgddZ+MnavhY=,The Rotten Beast,Mary E Pearson,2011-11-30,Young Adult On Torcom,Science Fiction;Young Adult,Edited By Kate Farrell;Mary E Pearson;Original Fiction;Science Fiction;Stories;The Rotten Beast;Tor Com Original;Young Adult,61782,,,https://www.tor.com/2011/11/30/the-rotten-beast/,tor.com,Tor.com,Original science fiction story The Rotten Beast by Mary E. Pearson,./scrape/jsonfiles/tKYOcSssDICXwUaVpnIGVP0c7cU.json,TRUE
0Zy5lJ8KE+yUv3ASdkmND8BCB/I=,Tortured,Caragh O'Brien,2011-12-08,,Fantasy;Young Adult,Birrthmarked;Caragh Obrien;Dystopia;Reprints,62378,,,https://www.tor.com/2011/12/08/tortured/,tor.com,Tor.com,Tortured by Caragh O’Brien,./scrape/jsonfiles/-gaoMB-+IE+O1ACJ92wsz2sBcGw.json,TRUE
vAhDUgtfhYFq0tAdFJrcU9yJFlg=,If Dragon’s Mass Eve Be Cold And Clear,Ken Scholes,2011-12-13,,Fantasy;Humor,Christmas;Edited By Patrick Nielsen Hayden;Ken Scholes;Original Fiction;Stories;Tor Com Original,62574,,,https://www.tor.com/2011/12/13/if-dragons-mass-eve-be-cold-and-clear/,tor.com,Tor.com,If Dragon’s Mass Eve Be Cold And Clear by Ken Scholes,./scrape/jsonfiles/yVLWyS4Xm7FvXW1+Bm33KFi4mZg.json,TRUE
yUVsINFdbDmzUDkfXtE2VQyoUQQ=,A Clean Sweep With All the Trimmings,James Alan Gardner,2011-12-14,,Detective;Science Fiction,A Clean Sweep With All The Trimmings;Edited By Liz Gorinsky;James Alan Gardner;Original Fiction;Science Fiction;Stories;Tor Com Original,62767,,,https://www.tor.com/2011/12/14/a-clean-sweep-with-all-the-trimmings/,tor.com,Tor.com,A Clean Sweep With All the Trimmings: A Tor.com Original story by James Alan Gardner,./scrape/jsonfiles/8rJ6OqZPCIEOoHg4iDZtGRFIDiI.json,TRUE
juhQVbe/OgtKRvZnddYksspsy28=,Reading in Bed,Joan Aiken,2011-12-20,,Fantasy;Historical,Joan Aiken;Reading In Bed;Reprints;Short Stories,63088,,,https://www.tor.com/2011/12/20/reading-in-bed/,tor.com,Tor.com,Reading in Bed by Joan Aiken,./scrape/jsonfiles/-UL+Z92+C4FgN3K-jgBGfXFakrM.json,TRUE
wvz/N/4iIESGX4/PUUezysCI/6g=,The Adventure of the Blue Carbuncle,Sir Arthur Conan Doyle,2011-12-27,Holmes For The Holidays,Detective,Arthur Conan Doyle;Holmes For The Holidays;Reprints;Sherlock Holmes;The Adventure Of The Blue Carbuncle,63263,,,https://www.tor.com/2011/12/27/the-adventure-of-the-blue-carbuncle/,tor.com,Tor.com,The Adventure of the Blue Carbuncle by Sir Arthur Conan Doyle,./scrape/jsonfiles/jjpdGtL9y6QHTmsMys1dcmbEnHM.json,TRUE
J1S4t9qXt944xL0yxz6GLekIsrs=,Kitty’s Zombie New Year,Carrie Vaughn,2011-12-29,,Fantasy;Urban Fantasy,Carrie Vaughn;Kitty Norville;Reprints;Urban Fantasy,57637,,,https://www.tor.com/2011/12/29/kittys-zombie-new-year/,tor.com,Tor.com,Kitty’s Zombie New Year by Carrie Vaughn,./scrape/jsonfiles/fuJCJnq71R0XgQR4SKkg4sngNTg.json,TRUE
39k+S2Zm3P7Bv2xPUtWjkJO0a88=,"Swift, Brutal Retaliation",Meghan McCarron,2012-01-04,,Fantasy;Young Adult,Edited By Liz Gorinsky;Meghan Mccarron;Original Fiction;Stories;Swift Brutal Retaliation;Tor Com Original,63599,,,https://www.tor.com/2012/01/04/swift-brutal-retaliation/,tor.com,Tor.com,"Swift, Brutal Retaliation: An original Tor.com story by Meghan McCarron",./scrape/jsonfiles/7rIJAUzYuCmcH1Je2RZh-CfoQXQ.json,TRUE
eed+GTAF8JBlNo/ZRFLjK9B030Q=,The Metal Men of Mars,Joe R Lansdale,2012-01-23,,Science Fiction,Edgar Rice Burroughs;John Carter;John Carter Of Mars;Reprints;Stories;Under The Moons Of Mars,64542,,,https://www.tor.com/2012/01/23/the-metal-men-of-mars/,tor.com,Tor.com,Read an original John Carter of Mars story The Metal Men of Mars by Joe R. Lansdale,./scrape/jsonfiles/+PjeEGM5TVvENXhAiNKlzwSCjsg.json,TRUE
YTBRS3VzeVFuzrcsKVKnatNr2Jk=,The Situation,Jeff VanderMeer,2012-01-25,,,Comics;Eric Orchard;Jeff Vandermeer;Stories;The Situation,64741,,,https://www.tor.com/2012/01/25/the-situation/,tor.com,Tor.com,"Experience the familiar perils of office politics in a world eerily different from our own in “The Situation,” an original comic story created by Jeff VanderMeer and Eric Orchard. ̶…",./scrape/jsonfiles/WntIPMdCywL7x4sGuous3Y-p8Ts.json,TRUE
2yF3c+fyCic32JDhvSiFo/rJNUg=,Uncle Flower’s Homecoming Waltz,Marissa K Lingen,2012-02-01,,Science Fiction,Edited By Patrick Nielsen Hayden;Marissa K Lingen;Original Fiction;Science Fiction;Short Fiction;Stories;Tor Com Original;Uncle Flowers Homecoming Waltz,65065,,,https://www.tor.com/2012/02/01/uncle-flowers-homecoming-waltz/,tor.com,Tor.com,Read a new piece of original short fiction by Marissa K. Lingen: Uncle Flower’s Homecoming Waltz,./scrape/jsonfiles/CLsl0j0X4Com5aKzigUh3nBTr00.json,TRUE
i1AotM8/yVEzzP1ogwqG4S4FrK0=,The Effect of Centrifugal Forces,Maureen F McHugh,2012-02-08,,Apocalyptic And Post Apocalyptic;Science Fiction,After The Apocalypse;Maureen F Mchugh;Reprints;Stories;The Effect Of Centrifugal Forces,65483,,,https://www.tor.com/2012/02/08/the-effect-of-centrifugal-forces/,tor.com,Tor.com,The Effect of Centrifugal Forces by Maureen F. McHugh,./scrape/jsonfiles/Q0zIvQ9wbfL1qqXqo9MVcJ273yY.json,TRUE
HUGqtFbkDWlVf/f6BHfFvlokLZ0=,Exactly What Happened in A Wrinkle in Time,Faith Erin Hicks; Www Faitherinhicks Com,2012-02-13,,,A Wrinkle In Time;Comics;Faith Erin Hicks;Fantasy;Madeleine Lengle,65824,,,https://www.tor.com/2012/02/13/exactly-what-happened-in-a-wrinkle-in-time/,tor.com,Tor.com,"A loving tribute during A Wrinkle in Time’s 50th anniversary, Faith Erin Hicks has presented us with a comic detailing her favorite part of the book. It is honestly the most adorable thing we…",./scrape/jsonfiles/kX3fzucULBFuS-JheAFMwnQlSHo.json,TRUE
aQDdC6NQvMuyeruOkAYaeLL9UGQ=,Among the Silvering Herd,A M Dellamonica,2012-02-15,,Epic Fantasy;Fantasy,A M Dellamonica;Among The Silvering Herd;Fantasy;Original Fiction;Stories;Tor Com Original,65951,,,https://www.tor.com/2012/02/15/among-the-silvering-herd/,tor.com,Tor.com,"Read Among the Silvering Herd, a Tor.com original fantasy story by A.M. Dellamonica",./scrape/jsonfiles/eccHW441BhUip6jebrL4Nrqt2sU.json,TRUE
mRGsIceTdmTPqyDYqKWalPaUegM=,"Mother, Crone, Maiden",Cat Hellisen,2012-02-22,Young Adult On Torcom,Fantasy;Young Adult,Cat Hellisen;Edited By Beth Potter;Mother Crone Maiden;Original Fiction;Short Fiction;Tor Com Original;Young Adult,66327,,,https://www.tor.com/2012/02/22/mother-crone-maiden/,tor.com,Tor.com,Knowing the future is not about knowing the future. It’s about knowing which path to take.,./scrape/jsonfiles/k3bBwtgOAMh4NO2TgoDUnwg0jYM.json,TRUE
MG4E+ITolVraW2xejBMod8qsvLM=,New World Blues,L E Modesitt; Jr,2012-02-29,The Palencar Project,Science Fiction,Edited By David G Hartwell;L E Modesitt Jr;New World Blues;Original Fiction;Short Fiction;The Palencar Project;Tor Com Original,66714,,,https://www.tor.com/2012/02/29/new-world-blues/,tor.com,Tor.com,"Please enjoy “New World Blues,” by L. E. Modesitt, Jr., a story inspired by an illustration from John Jude Palencar.",./scrape/jsonfiles/bJXfgMWTpIw0xJXWEjon4kFdtlY.json,TRUE
AQeQgnTKZdo322oZPLWCIPiDgiU=,The Real Struggle at the Heart of Alien,Faith Erin Hicks; Www Faitherinhicks Com,2012-03-02,,,Alien;Comics;Faith Erin Hicks;Science Fiction,66976,,,https://www.tor.com/2012/03/02/the-real-struggle-at-the-heart-of-alien/,tor.com,Tor.com,"Enjoy this examination of Alien from Faith Erin Hicks, the cartoonist behind this loving tribute of A Wrinkle in Time. (“Punch of love!”) In this comic, an oddity in the marketing copy …",./scrape/jsonfiles/AkIm9Pg9TuSoRbdrVcjCZ6vT4OI.json,TRUE
tNsdGw/o52QW6pRiQSe3WaqY8wY=,The Film-makers of Mars,Geoff Ryman,2012-03-05,,Science Fiction,Gary Kelley;Gay Interests;Geoff Ryman;John Carter Of Mars;Movies;Original Fiction;Science Fiction;Short Fiction;Tor Com Original;Tor Com Short Story,16389,,,https://www.tor.com/2012/03/05/the-film-makers-of-mars/,tor.com,Tor.com,Short story: The Film-makers of Mars by Geoff Ryman,./scrape/jsonfiles/eLEgZAaB+iNjCXD+3jyqu+y5J1o.json,TRUE
xBxrlUK/e7pJiof2YrPFrr1gP1Q=,Dormanna,Gene Wolfe,2012-03-07,The Palencar Project,Science Fiction,Dormannu;Edited By David G Hartwell;Gene Wolfe;Original Fiction;Short Fiction;The Palencar Project;Tor Com Original,67282,,,https://www.tor.com/2012/03/07/dormanna/,tor.com,Tor.com,"Enjoy “Thanatos Beach,” by James Morrow, a story inspired by an illustration from John Jude Palencar.",./scrape/jsonfiles/69pj9XeQKMmKOpQWvztraln7cL0.json,TRUE
cJY08qBFrlUd1p1ujo2EQVRXfA4=,A Very Personal Reflection on The Hunger Games,Faith Erin Hicks; Www Faitherinhicks Com,2012-03-13,,,Comics;Faith Erin Hicks;The Hunger Games,67616,,,https://www.tor.com/2012/03/13/a-very-personal-reflection-on-the-hunger-games/,tor.com,Tor.com,"The forthcoming film version of The Hunger Games has produced a lot of excitement, but its surprising density for a young adult trilogy has also produced a lot of reflection. In Faith Erin Hicks…",./scrape/jsonfiles/gwN8zMApP9O4C+-97UfgB6Lf9g8.json,TRUE
OUYOSXIthGsrBekWsC1p5tAdgAA=,Thanatos Beach,James Morrow,2012-03-14,The Palencar Project,Science Fiction,Cancer Narrative;Edited By David G Hartwell;James Morrow;Original Fiction;Science Fiction;Short Fiction;Tentacle Porn;The Palencar Project;Tor Com Original,67706,,,https://www.tor.com/2012/03/14/thanatos-beach/,tor.com,Tor.com,"Thanatos Beach, an original science fiction story by James Morrow for The Palencar Project on Tor.com",./scrape/jsonfiles/+g0soWzp6DFEcU01UHUsk0-TbP4.json,TRUE
9ZgiN85zX+T3v/+elY1IPfS+4RY=,Fields of Gold,Rachel Swirsky,2012-03-20,,Fantasy;Science Fiction,Eclipse;Fields Of Gold;Night Shade Books;Rachel Swirsky;Short Fiction,68023,,,https://www.tor.com/2012/03/20/fields-of-gold/,tor.com,Tor.com,"Fields of Gold, short fiction, Rachel Swirsky, Eclipse 4",./scrape/jsonfiles/xOK6sfvT8GPBXpKojFUOq0Nzz1o.json,TRUE
n6HpihIcD8ANnfh79Yi1P48Ftes=,The Woman Who Shook the World-Tree,Michael Swanwick,2012-03-21,The Palencar Project,Science Fiction,Edited By David G Hartwell;Michael Swanwick;Original Fiction;Science Fiction;Short Fiction;The Palencar Project;The Woman Who Shook The World Tree;Tor Com Original,68086,,,https://www.tor.com/2012/03/21/the-woman-who-shook-the-world-tree/,tor.com,Tor.com,"Enjoy “The Woman Who Shook the World-Tree,” by Michael Swanwick, a story inspired by an illustration from John Jude Palencar.",./scrape/jsonfiles/v3KpUsN3GMyYSU5-i0ECGMvPTvg.json,TRUE
+oOgft1LDKJ7MvA0vaWlxilJZpM=,The Hunger Games Movie Reviewed in Comic Form,Faith Erin Hicks; Www Faitherinhicks Com,2012-03-27,Discussion Pieces,,Comics;Faith Erin Hicks;Reviews;The Hunger Games,68443,,,https://www.tor.com/2012/03/27/the-hunger-games-movie-reviewed-in-comic-form/,tor.com,Tor.com,"We hope you’ll forgive us another review of The Hunger Games movie, especially since it comes in the form of a comic by the ever hilarious (and almost always surprisingly touching) Faith Erin…",./scrape/jsonfiles/5L1ReLzSdNSXDdLWU-WiRmPW1e4.json,TRUE
iiu0fs6+dslovTc27trTV0B0suA=,The Sigma Structure Symphony,Gregory Benford; Www Gregorybenford Com,2012-03-28,The Palencar Project,Hard Science Fiction;Science Fiction,Edited By David G Hartwell;Gregory Benford;Original Fiction;Short Fiction;The Palencar Project;The Sigma Structure Symphony;Tor Com Original,68513,,,https://www.tor.com/2012/03/28/the-sigma-structure-symphony/,tor.com,Tor.com,Gratitude for those who must die. A tribute from those who will not.,./scrape/jsonfiles/77YB4SsUIyCRyFjFtAWBD3d+Kkk.json,TRUE
NmjicCClHLCFRfnhQnGab6DVIbg=,Read an Exclusive Graphic Novel Prequel to New Horror Series Hemlock Grove,Brian McGreevy,2012-03-29,,,Brian Mcgreevy;Comics;Eli Roth;Hemlock Grove;Horror;Prequel;Werewolves,68717,,,https://www.tor.com/2012/03/29/read-an-exclusive-graphic-novel-prequel-to-new-horror-series-hemlock-grove/,tor.com,Tor.com,"Enjoy this exclusive graphic novel prequel to Hemlock Grove by Brian McGreevy, a new supernatural horror mystery book out this week from Farrar, Strauss & Giroux. (Warning! It’s NSFW.) Wh…",./scrape/jsonfiles/gyMKCs1VnZpBOa+5K5tVYfpOhxw.json,TRUE
3pDjX60NgUSiRXdYM+ZsGMQnZAw=,Mouse Koan,Catherynne M Valente,2012-04-02,National Poetry Month 2012,Poetry,Catherynne M Valente;Fantasy;Mouse Koan;National Poetry Month;Poetry;Science Fiction,68934,,,https://www.tor.com/2012/04/02/mouse-koan/,tor.com,Tor.com,Tor.com celebrates National Poetry Month with original SFF poem Mouse Koan by Catherynne M. Valente,./scrape/jsonfiles/oErmlb87QykZHoM-+363yVQpuNU.json,TRUE
aSZ14Y0m7oaeLgOfzoKCudAaGT0=,Nemi,Jo Walton,2012-04-08,National Poetry Month 2012,Poetry,Fantasy;Jo Walton;National Poetry Month;Nemi;Poetry;Science Fiction,69333,,,https://www.tor.com/2012/04/08/nemi/,tor.com,Tor.com,"Nemi, a science fiction poem by Jo Walton",./scrape/jsonfiles/6yR77B52YIbLXN6V6hO418ewISc.json,TRUE
HcaEWV9PjgAJeZle+vDWL/3Gb1s=,On 20468 Petercook,Andy Duncan,2012-04-11,,Humor;Science Fiction,Andy Duncan;Edited By Patrick Nielsen Hayden;On 20468 Petercook;Original Fiction;Science Fiction;Stories;Tor Com Original,69412,,,https://www.tor.com/2012/04/11/on-20468-petercook/,tor.com,Tor.com,"Enjoy “On 20468 Petercook,” a new original story by author Andy Duncan about Stanley and George, two resolute employees of Trans-Space Enterprises tasked with adjusting reflective sheet…",./scrape/jsonfiles/J+30XVpVBaId4RyzAC0hWKdmncg.json,TRUE
SV17YTL9XDcco84DeVYbsaetTFk=,The Ballad of Death and the Maid,Roz Kaveney,2012-04-15,National Poetry Month 2012,Poetry,Fantasy;National Poetry Month;Poetry;Roz Kaveney;Science Fiction;The Ballad Of Death And The Maid,69232,,,https://www.tor.com/2012/04/15/the-ballad-of-death-and-the-maid/,tor.com,Tor.com,The Ballad of Death and the Maid by Roz Kaveney for National SFF Poetry Month,./scrape/jsonfiles/GKGnoK91jImWm2cCXU72GPTdN7E.json,TRUE
mPky7qqv/fiq9Q832XzBnAzzebc=,The Glee Upon Which Airbender Fans Greet The Legend of Korra,Faith Erin Hicks; Www Faitherinhicks Com,2012-04-19,,,Avatar The Last Airbender;Comics;Faith Erin Hicks;The Legend Of Korra,70125,,,https://www.tor.com/2012/04/19/the-glee-upon-which-airbender-fans-greet-the-legend-of-korra/,tor.com,Tor.com,"For the past couple months, a Faith Erin Hicks comic hitting our inbox has been an immediate source of joy, so when the Airbender universe returned to the screen with The Legend of Korra last week,…",./scrape/jsonfiles/u8Pov4i2HwqPLdREZ5wDkuDSmJU.json,TRUE
TfMKvA66u34hoh7JmzyRMNxloJw=,A Ringworld Movie Would Be a Spectacle You Could Never Forget,John Bonner,2012-04-20,,,Comic Critiques;Comics;Ringworld,70273,,,https://www.tor.com/2012/04/20/a-ringworld-movie-would-be-a-spectacle-you-could-never-forget/,tor.com,Tor.com,"Every so often, comic artist John Bonner reviews books, audio, and more, then turns his reactions into a comic strip. You can check out many more of them at Bonner’s site and more of them here on T…",./scrape/jsonfiles/M5GObbMA6SBsA6zUF+hw8xVY4Bc.json,TRUE
JJII9A3+Nei/rpAO3nUNjkZt1bo=,What the Dragon Said: A Love Story,Catherynne M Valente,2012-04-21,National Poetry Month 2012,Poetry,Catherynne M Valente;Fantasy;National Poetry Month;Poetry;Science Fiction;What The Dragon Said A Love Story,69218,,,https://www.tor.com/2012/04/21/what-the-dragon-said-a-love-story/,tor.com,Tor.com,What the Dragon Said: A Love Story by Cathrynne M. Valente for Science Fiction/Fantasy Poetry Month,./scrape/jsonfiles/FAItyVvkUX2G2rM0A5GAE52qIAY.json,TRUE
LmnlAdkFiAW1hbHUmYkelifcZHY=,Jane Austen Among the Women,Jo Walton,2012-04-22,National Poetry Month 2012,Poetry,Fantasy;Jane Austen Among The Women;Jo Walton;National Poetry Month;Poetry;Reprints;Science Fiction,70368,,,https://www.tor.com/2012/04/22/jane-austen-among-the-women/,tor.com,Tor.com,"An original science fiction/fantasy poem by Jo Walton, Jane Austen Among the Women",./scrape/jsonfiles/UkLqtGkJw-50OEgjOIJ-Ak9xXeI.json,TRUE
