fingerprint,title,author,editor,date,categories,excerpt,hostname,source,source-hostname
DNTrlVIzNf3GFNdmuFe2psqO/ZQ=,"Snapped Dry, Scraped Clean – Setsu Uzumé",Setsu Uzumé,B Morris Allen Editor; Publisher,2019-01-25,Fantasy;Story,"Once the corpse is ready to return to the desert, it falls to me to gather her memories. The house where they fester has good bones, but its guts are in turmoil. A stain that looks like bile has se…",metaphorosis.com,https://magazine.metaphorosis.com/story/2019/snapped-dry-scraped-clean-setsu-uzume/,Metaphorosis
yb2TV3W+sDptKxcT3MSvFPuwAo8=,The Crystal Pyramid – Mia Ram,Mia Ram,B Morris Allen Editor; Publisher,2022-08-19,Fantasy;Podcast;Story,There’s not a soul in this city-state who hasn’t heard of the Crystal Pyramid.,metaphorosis.com,https://magazine.metaphorosis.com/story/2022/the-crystal-pyramid-mia-ram/,Metaphorosis
K1ZpAiaiCLryBYCYXgarsb5o5gM=,Holding On – Justen Russell,Justen Russell,B Morris Allen Editor; Publisher,2022-10-21,Podcast;Science fiction;Story,I was eight years old when Yuri Zhilin floated away.,metaphorosis.com,https://magazine.metaphorosis.com/story/2022/holding-on-justen-russell/,Metaphorosis
gOm/LIQ9AM5b0HxcKxL1V6Lf77g=,Heart Moon – R. Gatwood,R. Gatwood,B Morris Allen Editor; Publisher,2023-04-21,Fantasy;Story,"The old pop song says it’s in his kiss, but of course that’s nonsense",metaphorosis.com,https://magazine.metaphorosis.com/story/2023/heart-moon-r-gatwood/,Metaphorosis
1Eg8e6XSr5S+QI5vAb1Hi0S1cZE=,Time and Grace – Joseph Halden,Joseph Halden,B Morris Allen Editor; Publisher,2020-06-26,Podcast;Science fiction;Story,"Grace Soh was going to blaze across the empty American highways faster than anyone ever had, making it from coast to coast in a matter of hours: six if everything went as planned. The faster she go…",metaphorosis.com,https://magazine.metaphorosis.com/story/2020/time-and-grace-joseph-halden/,Metaphorosis
EG94408gihN941DBWj1QRMXHa6w=,Never Miss: Moses Abebe is a Machine – J. T. Gill,J. T. Gill,B Morris Allen Editor; Publisher,2016-12-30,Science fiction;Story,"“After just one year, undrafted rookie Moses Abebe has taken the league by storm, becoming the first player in NBA history to make every shot in a single season…” “Moses Abebe continues to dominate…",metaphorosis.com,https://magazine.metaphorosis.com/story/2016/never-miss-moses-abebe-is-a-machine-j-t-gill/,Metaphorosis
vhQJfJxBSaqyJk8nuXQ9aKDVCAA=,Never Fade Away – Claire Simpson,Claire Simpson,B Morris Allen Editor; Publisher,2019-08-02,Fantasy;Story,"“Miz Ellerker?” The old woman looked up from where she was kneeling in her garden, tending to the tiny green shoots that were poking through the soil. “There’s a name I ain’t heard in a while,” she…",metaphorosis.com,https://magazine.metaphorosis.com/story/2019/never-fade-away-claire-simpson/,Metaphorosis
wwydyNzAhiMDjj3XIiwj0FPioR8=,Mr. McAvennie’s Freedom – Dan Micklethwaite,Dan Micklethwaite,B Morris Allen Editor; Publisher,2016-05-27,Fantasy;Story,"Are you here for business or pleasure?” Do they even ask that anymore? Standing outside this door, in this dark hallway, fifteen miles from the airport, he can’t remember if they ever have, of him.…",metaphorosis.com,https://magazine.metaphorosis.com/story/2016/mr-mcavennies-freedom-dan-micklethwaite/,Metaphorosis
0VZ8gdNcwqrne+zq7TPmigpsHpw=,Tower of Mud and Straw IV: The Tower – Yaroslav Barsukov,Yaroslav Barsukov,B Morris Allen Editor; Publisher,2020-12-25,Fantasy;Podcast;Serial;Story,How many steps can a person take until the course of events becomes irreversible—fifty?,metaphorosis.com,https://magazine.metaphorosis.com/story/2020/tower-of-mud-and-straw-iv-the-tower-yaroslav-barsukov/,Metaphorosis
nVUu6cugrev4Ew4ZERJeZGeiZWo=,"Love, Death, and the Electric Soul – Alexandra Peel",Alexandra Peel,B Morris Allen Editor; Publisher,2022-12-16,Podcast;Science fiction;Story,“HushCabs. What’s your location?”,metaphorosis.com,https://magazine.metaphorosis.com/story/2022/love-death-and-the-electric-soul-alexandra-peel/,Metaphorosis
HvxMZv1A8eYxVftVqXjqzHB5hb4=,A Universe All to Himself – Ryan Priest,Ryan Priest,B Morris Allen Editor; Publisher,2021-04-16,Podcast;Science fiction;Story,"Except death, this was the worst-case scenario.",metaphorosis.com,https://magazine.metaphorosis.com/story/2021/a-universe-all-to-himself-ryan-priest/,Metaphorosis
73Wxkao9KBnhOlHa4COQ1z5g50o=,Pandemonium – Allison Epstein,Allison Epstein,B Morris Allen Editor; Publisher,2016-11-18,Fantasy;Story,"Belial sighed as the Brown Line clattered overhead, sending aftershock tremors through the tracks to the pavement. He kicked a stray chip of gravel ahead of him as he walked, his hands pressed deep…",metaphorosis.com,https://magazine.metaphorosis.com/story/2016/pandemonium-allison-epstein/,Metaphorosis
hZKbSvXh4LgSdybLpo9KWtYGDio=,Unmasked – Tomas Marcantonio,Tomas Marcantonio,B Morris Allen Editor; Publisher,2019-05-31,Podcast;Science fiction;Story,"There isn’t much difference between night and day in this city, but we know it must be night when the train comes. It stops in the centre of the city inside its glass tube, the passengers standing …",metaphorosis.com,https://magazine.metaphorosis.com/story/2019/unmasked-tomas-marcantonio/,Metaphorosis
z6MXLcfN7PimlnVVbUwbQfwbspU=,Renewal – Michael Gardner,Michael Gardner,B Morris Allen Editor; Publisher,2017-09-15,Fantasy;Story,"John waited for Holly, continually clenching and then unclenching clammy hands. He sat on the edge of the bed, his stomach roiling, his feet tapping the floor incessantly. It never got easier. He a…",metaphorosis.com,https://magazine.metaphorosis.com/story/2017/renewal-michael-gardner/,Metaphorosis
9lqWMbfQPOSiGhNmTQCUzL7iZww=,Tell the Crows I’m Home – Laurel Beckley,Laurel Beckley,B Morris Allen Editor; Publisher,2021-10-22,Fantasy;Podcast;Story,There is a place where the lost go to be found.,metaphorosis.com,https://magazine.metaphorosis.com/story/2021/tell-the-crows-im-home-laurel-beckley/,Metaphorosis
n3H0lQ84E6BK89ZuTiHKcLL2RWY=,A House on the Volga – Filip Wiltgren,Filip Wiltgren,B Morris Allen Editor; Publisher,2018-11-09,Science fiction;Story,"The kalanchoes are blooming, a dusting of tiny pink flowers on dark jade leaves. “Please, grandmama, hurry up,” says Darius, voice tiny, his heart carried on the radio from the ship. He is a good b…",metaphorosis.com,https://magazine.metaphorosis.com/story/2018/a-house-on-the-volga-filip-wiltgren/,Metaphorosis
n+/jW0K36neZvUIwRYdpdbyQ/0k=,Favorites from Here and Abroad – Peter T. Donahue,Peter T. Donahue,B Morris Allen Editor; Publisher,2019-09-13,Science fiction;Story,"Two giant polyps were nibbling at the husk of a shopping mall some miles off. I was focused on a sludge-tower, though, just a half mile down the hill from me. I’d have to pass it. From where I stoo…",metaphorosis.com,https://magazine.metaphorosis.com/story/2019/favorites-from-here-and-abroad-peter-t-donahue/,Metaphorosis
xt8Qdh6S0/YY0suLU41ItADcvdQ=,The Noise Inside – Vaya Pseftaki,Vaya Pseftaki,B Morris Allen Editor; Publisher,2019-03-15,Fantasy;Podcast;Story,"Sheyen swallows hard and his ears pop. The Noise stops. How long did it last this time? He glances at the water-clock fixed on the wall. Longer than before. It first came a month ago, on his fourte…",metaphorosis.com,https://magazine.metaphorosis.com/story/2019/the-noise-inside-vaya-pseftaki/,Metaphorosis
HB0bz6tfnnaOjxrR8lkq1kmIcZw=,Snow Queen – T. R. North,T. R. North,B Morris Allen Editor; Publisher,2017-01-06,Fantasy;Story,"“Do you remember the first time we met?” she asked, her voice thick and opium-drowsy, the slight thaw of early spring making her as lazy as the white-hot sun of high summer makes the old cows in th…",metaphorosis.com,https://magazine.metaphorosis.com/story/2017/snow-queen-t-r-north/,Metaphorosis
nr2vzNwyCv5xxIafRgXiy1jA0Og=,Serenity – Jeanette Gonzalez,Jeanette Gonzalez,B Morris Allen Editor; Publisher,2016-07-15,Science fiction;Story,"Nikki shook the can and sprayed again, trailing a long, jagged streak of crimson paint to the far end of the wall until the contents came to a sputtering halt. He stepped back to the crowded sidewa…",metaphorosis.com,https://magazine.metaphorosis.com/story/2016/serenity-jeanette-gonzalez/,Metaphorosis
oNTq+5RxtQVjLeoQJFcmZ4d+la0=,The Demon in the Page – Joshua Phillip Johnson,Joshua Phillip Johnson,B Morris Allen Editor; Publisher,2016-01-01,Fantasy;Story,"“Ochre!” Mahj’s tired shout was the crunch of autumn leaves underfoot, and the densely packed tomes of the library devoured the sound. “Ochre!” She tried again, her voice straining, tempting anothe…",metaphorosis.com,https://magazine.metaphorosis.com/story/2016/the-demon-in-the-page-joshua-phillip-johnson/,Metaphorosis
rxEpLSMBo2ZqsxTBFjbl4Ii/mU8=,Fur and Feathers – Jess Koch,Jess Koch,B Morris Allen Editor; Publisher,2019-11-22,Fantasy;Podcast;Story,"Dad was the first in our family to change. It was slow in the beginning: one morning he woke to find the skin on the back of his hand had hardened and darkened overnight. When I asked about it, he …",metaphorosis.com,https://magazine.metaphorosis.com/story/2019/fur-and-feathers-jess-koch/,Metaphorosis
9ABe4JF9hSc+Aol7rP02zrj/LSg=,Shards – Jordan Chase-Young,Jordan Chase-Young,B Morris Allen Editor; Publisher,2020-07-17,Fantasy;Podcast;Story,"Shona’s seaweed harness creaked loudly as a cold, whistling gale tried to fling her off the Spire. She held onto the masonry until the air stilled, until her guts ceased to cartwheel. In the six ye…",metaphorosis.com,https://magazine.metaphorosis.com/story/2020/shards-jordan-chase-young/,Metaphorosis
QFp83AWliLGwBAe2mO5zqeP0AAc=,"Zsezzyn, Who Is Not a God – Jennifer Shelby",Jennifer Shelby,B Morris Allen Editor; Publisher,2020-06-12,Fantasy;Podcast;Story,"A lone man watches over the universe, and the pen he wields contains the power to erase from existence all he deems unworthy. His daughter, Zsezzyn, plays at his feet. She likes to watch him work —…",metaphorosis.com,https://magazine.metaphorosis.com/story/2020/zsezzyn-who-is-not-a-god-jennifer-shelby/,Metaphorosis
J7oTU+FMbvQkCMs95zENxZOel1s=,Sharpington’s Coffers – Current Score 49.8 – Erik Goldsmith,Current Score 49.8,B Morris Allen Editor; Publisher,2017-12-08,Science fiction;Story,"A perfunctory stare hovers above the counter of Sharpington Coffers, a small antique store on the south side of Picadilly Circus. The owner of the stare, one Mr. Bartholomew Sharpington, watches hi…",metaphorosis.com,https://magazine.metaphorosis.com/story/2017/sharpingtons-coffers-current-score-49-8-erik-goldsmith/,Metaphorosis
25FbTcFZuPzVZk21Ug9qRhZrcnY=,Shadows on Glass – Jamie Lackey,Jamie Lackey,B Morris Allen Editor; Publisher,2017-08-04,Fantasy;Story,"It seemed impossible that the war had left a single thing untouched. And yet, here she was, familiar boards creaking under her bare feet, familiar smell of hotcakes and burnt coffee wafting from th…",metaphorosis.com,https://magazine.metaphorosis.com/story/2017/shadows-on-glass-jamie-lackey/,Metaphorosis
Tu4JwYMnZrZQogUW9AtaEjV2pMs=,To the Wild Sea – B. Morris Allen,B. Morris Allen,B Morris Allen Editor; Publisher,2022-09-02,Science fiction;Story,"The tide seeped away, grey water into black sand.",metaphorosis.com,https://magazine.metaphorosis.com/story/2022/to-the-wild-sea-b-morris-allen/,Metaphorosis
c3e2wGazosU/dMB5i07/cdrqd9w=,Clod-Shodden – J.J. Drew,J.J. Drew,B Morris Allen Editor; Publisher,2020-04-10,Fantasy;Podcast;Story,"Part 1 – The Garden There were many in the beginning, dozens of basil seedlings basking under the warm sky and nodding dreamily at one another as if to say, “you’re growing, as am I, and that is ri…",metaphorosis.com,https://magazine.metaphorosis.com/story/2020/clod-shodden-j-j-drew/,Metaphorosis
pjhYoWRBUHArJDGdNpkTLSP0Rkk=,"Grow, Divide, Sacrifice, Thrive – Jo Miles",Jo Miles,B Morris Allen Editor; Publisher,2020-02-21,Podcast;Science fiction;Story,"The circular driveway at the Randolph family house was already full when Chris arrived, packed tight with cars all the way out to the curb, so Chris parked on the street. It seemed fitting that the…",metaphorosis.com,https://magazine.metaphorosis.com/story/2020/grow-divide-sacrifice-thrive-jo-miles/,Metaphorosis
1lPkQBfvNVg4E6n0wcK0gcn/AaA=,Via Dolorosa – Christine Lucas,Christine Lucas,B Morris Allen Editor; Publisher,2019-11-08,Fantasy;Podcast;Story,"“Your father crapped himself,” croaks her aunt’s ghost. “Go clean him up!” “Yes, Aunt Katina.” Father craps himself every other hour; Maro needs to finish the bills first. But the numbers won’t add…",metaphorosis.com,https://magazine.metaphorosis.com/story/2019/via-dolorosa-christine-lucas/,Metaphorosis
WzNPQwUhoVhgto09uVj74P4Gq3c=,Pleasing the Giants – Carolyn Lenz,Carolyn Lenz,B Morris Allen Editor; Publisher,2019-03-01,Podcast;Science fiction;Story,"Deiderick raced down the cobblestone street, the hollow sound of his footsteps barely audible over the singing around him. It wouldn’t take long for his mother and father to notice him missing. He …",metaphorosis.com,https://magazine.metaphorosis.com/story/2019/pleasing-the-giants-carolyn-lenz/,Metaphorosis
oYZrI235EfQwvlghJQTzcHihhZc=,The Questioning Bell – Jason Baltazar,Jason Baltazar,B Morris Allen Editor; Publisher,2017-05-26,Fantasy;Story,"Enoch woke to the murmuring of window glass against the crown of his head. Outside, the approaching bellcart signaled a new morning, each heavy peal humming through the windowpane. As he’d done on …",metaphorosis.com,https://magazine.metaphorosis.com/story/2017/the-questioning-bell-jason-baltazar/,Metaphorosis
r/3Y5FIxW/XEMHpQiT0x5spunsQ=,BetaU – T. B. McKenzie,T. B. McKenzie,B Morris Allen Editor; Publisher,2017-07-07,Science fiction;Story,"On Sunday, Janie’s com pinged with a message from her cousin who worked for Visage, one of the big city body-mod firms. You should go for this! read the underlined text, which took her to a minimal…",metaphorosis.com,https://magazine.metaphorosis.com/story/2017/betau-t-b-mckenzie/,Metaphorosis
OZnvF0DIpKqsF2f2E2+P0PdfNvc=,The Thousand Revolutions of Kronstadt – Pablo Valcárcel,Pablo Valcárcel,B Morris Allen Editor; Publisher,2019-06-14,Science fiction;Story,"Soon, the moment to die will come again. I do not look forward to it, but such is my duty to the revolution. For here, in the worker’s paradise, we all must fight for the future: from the nurse to …",metaphorosis.com,https://magazine.metaphorosis.com/story/2019/the-thousand-revolutions-of-kronstadt-pablo-valcarcel/,Metaphorosis
f15xC6ZA7SOMHgdGL3X61//nVjg=,Heartbeat of the Seasons – Brian Hugenbruch,Brian Hugenbruch,B Morris Allen Editor; Publisher,2022-02-11,Fantasy;Podcast;Story,The first time I met Sophienne was outside a small inn at the center of the village of Willowsring.,metaphorosis.com,https://magazine.metaphorosis.com/story/2022/heartbeat-of-the-seasons-brian-hugenbruch/,Metaphorosis
NJrE6MQ8K4keUWjHlaUmyrQ+bYg=,Sanctuary – Chris Cornetto,Chris Cornetto,B Morris Allen Editor; Publisher,2021-03-19,Fantasy;Podcast;Story,"The sentry’s voice carried from the tower, filling the courtyard below.",metaphorosis.com,https://magazine.metaphorosis.com/story/2021/sanctuary-chris-cornetto/,Metaphorosis
FNHWhr+C35L7DR0+5tpzlS0Cu04=,Souls Like Sea Glass – Josie Smith,Josie Smith,B Morris Allen Editor; Publisher,2021-07-09,Fantasy;Podcast;Story,"My entire life, I’d known three people: Pa; Ma, before she’d died giving birth to a still baby when I was four; and the ferryman who brought us our supplies and rations each month.",metaphorosis.com,https://magazine.metaphorosis.com/story/2021/souls-like-sea-glass-josie-smith/,Metaphorosis
hpwmM15lTis2qiMVxKMgVg8+9XI=,Notes from the Laocoön Program – Phoenix Alexander,Phoenix Alexander,B Morris Allen Editor; Publisher,2019-12-27,Podcast;Science fiction;Story,"The orbital module fails to detach and we ignite in the full-mouth kiss of the planet’s atmosphere, spinning with a velocity that pushes us to the black brink of unconsciousness. G-force grinds us …",metaphorosis.com,https://magazine.metaphorosis.com/story/2019/notes-from-the-laocoon-program-phoenix-alexander/,Metaphorosis
WhXzytXjtBVhNUgKh7L37I0biAI=,Hold This Star for Me – Mark David Adam,Mark David Adam,B Morris Allen Editor; Publisher,2018-02-16,Science fiction;Story,"When David got to work that morning, he discovered a large shell on his desk holding down errant pieces of paper. He smiled. His coworkers were always razzing him about how messy his desk was and n…",metaphorosis.com,https://magazine.metaphorosis.com/story/2018/hold-this-star-for-me-mark-david-adam/,Metaphorosis
r7oLMUbZjDDfSsl7Z+59Z9nBDaA=,Wytchen Wood – Lori J. Fitzgerald,Lori J. Fitzgerald,B Morris Allen Editor; Publisher,2017-12-15,Fantasy;Story,"A decade of shavings covered the floor of Lewys’s carpentry shop. He didn’t bother sweeping any more, although he probably should — wood without magic produces a drab dust that desiccates the throa…",metaphorosis.com,https://magazine.metaphorosis.com/story/2017/wytchen-wood-lori-j-fitzgerald/,Metaphorosis
gxNQhdDD1SXot8NAoi71dJVeLdQ=,A Conversion of Crows – B. Morris Allen,B. Morris Allen,B Morris Allen Editor; Publisher,2017-09-01,Fantasy;Story,"It moved forward in a crawl, jagged angles flowing over soil and stone alike, dawn shaping shadow and sun into beaks and talons that moved relentless toward her boot and over it. With a touch of he…",metaphorosis.com,https://magazine.metaphorosis.com/story/2017/a-conversion-of-crows-b-morris-allen/,Metaphorosis
OVOt4J89GGaOY3ItXTyVHA6nLNY=,They Build ‘Em Tough on Magna Mater – R.W.W. Greene,R.W.W. Greene,B Morris Allen Editor; Publisher,2020-07-10,Podcast;Science fiction;Story,George’s voice crackled over the headset radio. “You going tonight?” “Not hardly. Pa fined me hard last time. Claimed I forgot to plug Bessie back in and cost us a day’s work.” Zeke spit a glob of …,metaphorosis.com,https://magazine.metaphorosis.com/story/2020/they-build-em-tough-on-magna-mater-r-w-w-greene/,Metaphorosis
PkbVFsRfGRuPaXc9WgP0POyaC2A=,The Nocturnals I – Mariah Montoya,Mariah Montoya,B Morris Allen Editor; Publisher,2021-05-28,Podcast;Science fiction;Serial;Story,Damien had discovered the marsh after their last Move.,metaphorosis.com,https://magazine.metaphorosis.com/story/2021/the-nocturnals-i-mariah-montoya/,Metaphorosis
rBOOrOG/CeSHQs6wfr1XN90rcL8=,The Dybbuk – Lewis Gershom,Lewis Gershom,B Morris Allen Editor; Publisher,2019-12-20,Fantasy;Podcast;Story,"The lawyer tells Louis the item in the package once belonged to his grandfather. His grandfather’s will states that three days after his first grandson’s engagement, the grandson is to receive the …",metaphorosis.com,https://magazine.metaphorosis.com/story/2019/the-dybbuk-lewis-gershom/,Metaphorosis
