fingerprint,title,author,hostname,date,categories,tags,id,license,comments,source,source-hostname,excerpt,filename,has_text
iACocPvKIJpGJiGUEpjoZ27UViY=,Love Is Never Still,Rachel Swirsky,uncannymagazine.com,2016-03-01,,,,,,https://www.uncannymagazine.com/article/love-is-never-still/,Uncanny Magazine,"The Sculptor Through every moment of carving, I want her as one wants a woman. I want this lithe creature whose limbs I’ve freed from their ivory enclosures, whose rounds and slopes are discovering their shapes beneath my chisel. She is delicately colored like the palest of women, and when I run my fingers across […]",./scrape/jsonfiles/XNtO3qXXB39q8o9Y6iNTDp2VmYw.json,True
n9GzM76wekO2DPJU058A88OD1y8=,The Unknown God,Ann Leckie,uncannymagazine.com,2017-02-07,,,,,,https://www.uncannymagazine.com/article/the-unknown-god/,Uncanny Magazine,"Aworo, Lord of Horses, god of the Western plains, walked into the marketplace in Kalub in the third hour of the morning. It was early summer, and at this hour the sun was warm and comfortable. Pens of livestock and slaves, rickety stalls, rows of fish staring blankly, baskets of fruit, orange and red and […]",./scrape/jsonfiles/2LIY+WEIDlcJCb4MHRhFaP7LnQk.json,True
W3QD1PjdBQ0owpCHyPgTROXH1Jk=,bargain | bin,Ewen Ma,uncannymagazine.com,2021-01-05,,,,,,https://www.uncannymagazine.com/article/bargain-bin/,Uncanny Magazine,"A stranger’s shirt on my back, sweat-sour, I weave a tangled arithmetic through a sea of ink to pawn off dented yellow helm and a pair of blue-stained sleeves for an onigiri. On the polished arcade floor leaning against a shuttered Westwood you are shamefully out of fashion, on the borderlands of expiry, and […]",./scrape/jsonfiles/TJxYFXtb-ovAnCWd2KZjGSLvUAo.json,True
K7SIHy4OFAJxEaAOJICl8YmVVbc=,The Giants of the Violet Sea,Eugenia Triantafyllou,uncannymagazine.com,2021-10-05,,,,,,https://www.uncannymagazine.com/article/the-giants-of-the-violet-sea/,Uncanny Magazine,"I don’t realize how far apart I have grown from my mother until, upon meeting her again, I have to force myself to hug her. When I heard the news, I packed a few things from my personnel apartment at the Omega hospital and booked a ticket on the next train to Tafros. It took […]",./scrape/jsonfiles/R0QXV0WY0SMTHAdyWvWkLxeO8Hc.json,True
DrxaWalqBAgO7rnmAaB4Ayyal4w=,Peridot and Rain,Laura Anne Gilman,uncannymagazine.com,2019-12-03,,,,,,https://www.uncannymagazine.com/article/peridot-and-rain/,Uncanny Magazine,"We never know when the market will come, though it comes twice a year; a stretch of three days, or five, or seven or nine, but never more. Overnight, the sound of wood and nail and turning wheel in the fields that are never plowed, never grazed, where no brambleberries grow, and in the morning […]",./scrape/jsonfiles/Jr4AFN2jeNWeu4Qb6PehbbjDmh4.json,True
PF28mVHEUGMbSCeeuR6kA+p2kTM=,Nice Things,Ellen Klages,uncannymagazine.com,2019-05-07,,,,,,https://www.uncannymagazine.com/article/nice-things/,Uncanny Magazine,"After the memorial service, Phoebe Morris returned to the beachfront townhouse where her mother had lived for the last twenty years, and prepared to cope. There was nothing of Mother’s that she particularly wanted, but there were papers to sort and clothing to donate, and it was her responsibility. She was an only child, an […]",./scrape/jsonfiles/YS51bcDXlw6OUVwIuKm685tSB1I.json,True
ViJ8AytELytW/dWn1D2w3EvoLSo=,A Lovesong From Frankenstein’s Monster,Ali Trotta,uncannymagazine.com,2017-10-03,,,,,,https://www.uncannymagazine.com/article/lovesong-frankensteins-monster/,Uncanny Magazine,"After, it is like surgery: things heal or they don’t, the stitches pull or the wound reopens, offering a spill of fresh grief, a spark of pain, the way steel flints when it is being sharpened— just enough light to be a reminder, but too small to speak against the night. Eventually, you tuck it […]",./scrape/jsonfiles/6RrDfMj2iR+rS59Z0yWbQx5bskg.json,True
4Rbit+4bovH1y018ANEb9C94GSA=,Interlingua,Yoon Ha Lee,uncannymagazine.com,2015-12-01,,,,,,https://www.uncannymagazine.com/article/interlingua/,Uncanny Magazine,"I was monitoring Cherie Peng’s pulse, breathing, her sweaty palms, all of it, when the Sarissa interrupted me. “This proposal of yours,” the Sarissa said. She—the Sarissa insisted on the animate feminine instead of the inanimate sentient pronoun like most of us ships—sent me the document reference so I knew which proposal she was talking […]",./scrape/jsonfiles/BTq1TOlm8U7dxQ9ZTl4U6oWTOy0.json,True
i9PHkzOVQXuVTYS4t7XKWo6hj4w=,The Hurt Pattern,Tochi Onyebuchi,uncannymagazine.com,2022-08-02,,,,,,https://www.uncannymagazine.com/article/the-hurt-pattern/,Uncanny Magazine,"Whenever Nick, over in the workstation across the room, would blurt out “fuck, I got another beheading,” Kenny would pinch the bridge of his nose and sigh and want, more than anything, to say “I don’t care.” Monitors formed a semi-circle in front of Kenny, and his fingers, tips glowing blue with the implants, moved […]",./scrape/jsonfiles/MMwVOdJVc3M0WvtEux-pKlyb-yE.json,True
AgV3V9ff+y6nYtuRpVlOveJfW0s=,In The Wild,Nnadi Samuel,uncannymagazine.com,2023-05-02,,,,,,https://www.uncannymagazine.com/article/in-the-wild/,Uncanny Magazine,"(I) In the Wild A passive brightness scores its initials on the thatched ceiling, as the sun plasticize our shadows on a wall frame. the smeared patches of light, whitewashed for our voice to regift colors. & sound is made flesh. & the luster worms into both language & leash, unsettling—as the raw weave of […]",./scrape/jsonfiles/qqpdLAI3q7iX4Zi8NdGafNo++Oo.json,True
EJj22yoWF0O3zx+IDe40RiPMpVI=,Palingenesia,Simbo; Olumide Manuel,uncannymagazine.com,2022-10-04,,,,,,https://www.uncannymagazine.com/article/palingenesia/,Uncanny Magazine,"the tracks are tumbling in a paunch. a boy left, a quarter devoured in a raw valley. a fading dream done to dust. the mystery charted in susurrations. he looked and we are many here. red trickle trickle stream. i’m losing how to keep this objective. & from the birds, the gasp. from the flames, […]",./scrape/jsonfiles/COcUuQTElkveZmV7lXbz6xLZ9Zo.json,True
U+UCLcPZQ7h/NJklfAxYF2Mb2e0=,Cold Relations,Mary Robinette Kowal,uncannymagazine.com,2023-01-03,,,,,,https://www.uncannymagazine.com/article/cold-relations/,Uncanny Magazine,"Claudette lowered her infrared goggles over her eyes and waited for the ghost. By the cash register, webs of energy, tinted green by the goggles, swirled in a loose spiral. Spectral lines tightened in time with a throbbing hum of energy. As she walked closer, Claudette’s hair stood on end along her neck, and the […]",./scrape/jsonfiles/2WPZL1ey+70HjeefaWT2c+DPVUE.json,True
8UGoSvMR3ISPSgPvuLC2DDCQ05U=,"White Rose, Red Rose",Rachel Swirsky,uncannymagazine.com,2021-12-07,,,,,,https://www.uncannymagazine.com/article/white-rose-red-rose/,Uncanny Magazine,"That morning, there was a white rose on my windowsill, and my heart cracked. I took it inside. I knew well the only things that mattered were that it was a rose and it was white, but I examined it anyway. It had been in full flower recently, but was quickly withering. Several petals were […]",./scrape/jsonfiles/dqAu1Xaue3hzRcEYoKQdhFKwpto.json,True
YwGQ6f7/UARJiKzwGnXrAQHl9XI=,I Built This City For You,Cassandra Khaw,uncannymagazine.com,2017-08-01,,,,,,https://www.uncannymagazine.com/article/i-built-this-city-for-you/,Uncanny Magazine,"Hello. Is this your city? No, no. We understand. It is not a city yet. It is merely embryonic. Conceptual. An idea to which your bones are laced, the sinews that tether the tendons of your dreams. It is only a city in waiting, a city mid-birth, a city breathless, inexorable. But you desire a […]",./scrape/jsonfiles/3YKgqO12s4JbPgxMblnW9WhheBs.json,True
ndYwuQtM22PT0Z1/r4O4jOTdTsY=,I Am a Little Hotel,Ai Jiang,uncannymagazine.com,2022-12-06,,,,,,https://www.uncannymagazine.com/article/i-am-a-little-hotel/,Uncanny Magazine,"and they tell me my body is not the home they’re looking for, not the presidential suite—lavish décor, wine, freshly pressed linen sheets— but sweat-soaked, blood-stained mattress in the basement behind locked doors, covered in dust, abandoned, by everyone but myself. But sometimes, even I forget that beneath withered, wrinkled, time- stamped hands, there once […]",./scrape/jsonfiles/6FLlK3N-WH4pnmTfjGUhsV4gmeA.json,True
avK2ZPEQmSjTutyDxmq25lsmvGk=,The Haunting of Dr. Claudius Winterson,Sarah Monette,uncannymagazine.com,2022-02-01,,,,,,https://www.uncannymagazine.com/article/the-haunting-of-dr-claudius-winterson/,Uncanny Magazine,"That fall, the Parrington Museum’s Henry T. Meadows Scholar was a man named Claudius Winterson, of whom my colleagues had nothing good to say. Dutifully, I attended his public lecture, where I sat well to the back and asked no questions, although several occurred to me. I had not intended—duty or no duty—to go to […]",./scrape/jsonfiles/xl2dUlY2nKesIzBSZucM2IPMQF0.json,True
KG3xHpAifjkPD2diGG2uNlB2Kos=,The Book of Forgetting,Jennifer Crow,uncannymagazine.com,2016-04-05,,,,,,https://www.uncannymagazine.com/article/the-book-of-forgetting/,Uncanny Magazine,"Only love could make me long for all the things I once feared: eternity as silence, forgetfulness, a scar over the raw wound you left behind. You taught me heaven is not a place, but the magic circle drawn around two souls, and then you broke it, invisible ink scuffed so you could let the […]",./scrape/jsonfiles/hBQj8zs3tVG35BYULfJxYi3NoHE.json,True
z92/s9VKb7iGQE5rRsgf/FW6V70=,Neithal from abroad,Shweta Narayan,uncannymagazine.com,2019-09-03,,,,,,https://www.uncannymagazine.com/article/neithal-from-abroad/,Uncanny Magazine,"Even your brine, fish-stink overflowing sky’s nets",./scrape/jsonfiles/8-1gPdSo2xgj1kulG24w9ZoYZhU.json,True
3Uy9BEYAXJDKl31UjBxRuUGj+58=,How the Trick Is Done,A C Wise,uncannymagazine.com,2019-08-06,,,,,,https://www.uncannymagazine.com/article/how-the-trick-is-done/,Uncanny Magazine,"The Magician Takes a Bow How many people can say they were there the night the trick went wrong and the Magician died on stage? Certainly, that first morning on the strip—dazed gamblers blinking in the rising light, the ambulance come and gone, with the smell of gunpowder lingering in the air—everyone claimed they knew […]",./scrape/jsonfiles/6P27Dyw+aN4XKuV39FUaVhbk1oE.json,True
cW5rT0YRFlhARZHcomFSPz2aDAo=,All the Stars Above the Sea,Sarah Gailey,uncannymagazine.com,2018-09-04,,,,,,https://www.uncannymagazine.com/article/all-the-stars-above-the-sea/,Uncanny Magazine,"All the stars are closer now than they have ever been. If you were still beside me you’d reach up on tiptoes, fingers spread to touch the brightest one. But you’re not here, gone deep below for far too long to ever let me think you’re coming back. If you could open up your eyes […]",./scrape/jsonfiles/MWbKSrv4wA9S1DTbG13GbmhR6nE.json,True
WvFQ9OSugbYaA7FYZ1yRuP/pP1c=,The Trouble Over,Sonya Taaffe,uncannymagazine.com,2020-08-04,,,,,,https://www.uncannymagazine.com/article/the-trouble-over/,Uncanny Magazine,"16/6 for the separation allowance— 3/3 for the personalization of the headstone. The star came free, courtesy of the Pale and Pound’s Stepney, East. Your blood ran from the Tsar’s army to fight the Kaiser’s, your April Fool’s death added rimshot to the war’s punch line. Sharp-faced, soft-mouthed Rosenberg in your pink ties, you painted […]",./scrape/jsonfiles/PvrnPktgIsH9+yrsKSIiSHnETyw.json,True
CtN5yvANitzedKe+Mos0TjSiAt4=,The Year We Got Rid of Our Ghosts,Ali Trotta,uncannymagazine.com,2018-08-07,,,,,,https://www.uncannymagazine.com/article/the-year-we-got-rid-of-our-ghosts/,Uncanny Magazine,"Hands full of safe, we burned a blaze in every doorway, traced the lines of each other, left saltwater in corners, washed the floors with our own intentions, rose petals and lavender trailing behind. Your house, its windows shut, its door locked, smoke drifting from the chimney, proof of life, threadbare and quickly vanishing. How […]",./scrape/jsonfiles/IerYLmBgEY1S98n9LN+pqa9VUwk.json,True
bO5srzUWlEd0NU0Ja2AwAUMdNsY=,The Watchword,Sonya Taaffe,uncannymagazine.com,2019-01-01,,,,,,https://www.uncannymagazine.com/article/the-watchword/,Uncanny Magazine,"So now you make an entrance, never my ghost, the partisans’ poet, their luck till the end. Now you waver like a daylit candle seventy-three years burning and not done with memory yet. You came up from nothing but words, hardworking Hirshke, dreamed forests within walls and new roads from the forests and left your […]",./scrape/jsonfiles/HirrMuHiP6AN5y5kfXxPO8zi8lA.json,True
XeU/HE5bvds49eO/G2LIqtKuWo8=,Eighteen Days of Barbareek,Rati Mehrotra,uncannymagazine.com,2021-04-06,,,,,,https://www.uncannymagazine.com/article/eighteen-days-of-barbareek/,Uncanny Magazine,"Barbareek’s head perches on the hilltop, watching the battle for the throne of Hastinapur unfold before him. His hands—several miles away—itch to pick up his bow and join the fray. Elephants trumpet, horses snort, swords clash against shields, and arrows whiz through the air. The biggest battle of all their lives, and he—the strongest warrior […]",./scrape/jsonfiles/-38k0BhtDlA-XD5INHdLKxlWmzI.json,True
R9ZGPVuNavPkq+8aJ6gZDFjhBCs=,Auspicium Melioris Aevi,JY Yang,uncannymagazine.com,2017-03-07,,,,,,https://www.uncannymagazine.com/article/auspicium-melioris-aevi/,Uncanny Magazine,"Singapore stank. The last Asian post of the British empire stank. It was a country at war, a country under occupation, and it stank. It stank from the musk of the Chinese men milling on the road, it stank from the sewage cooking in the open drains, and it stank from the diesel burning in […]",./scrape/jsonfiles/OPcx4MIB0c9EuFXXyJVs+h8s97s.json,True
2XkvwvAVwjWoq69JKjJ65kLUTuI=,Femme and Sundance,Christopher Caldwell,uncannymagazine.com,2021-02-02,,,,,,https://www.uncannymagazine.com/article/femme-and-sundance/,Uncanny Magazine,"I was 19 when I met Tommy. A day and a bit into a two-day Greyhound trip from bumfuck, Nevada to Saint Paul, Minnesota. Going to meet some trick from the internet. Thought it was true love. Funky and itching for a smoke when we pulled into a truck stop in a one-road Nebraska town […]",./scrape/jsonfiles/8TWzplwu1d5NJd1GZEo3SQ3WZqw.json,True
hyiNUt5sYvMtzxU7n/MYWRvzya4=,In Blue Lily’s Wake,Aliette de Bodard,uncannymagazine.com,2018-05-01,,,,,,https://www.uncannymagazine.com/article/in-blue-lilys-wake/,Uncanny Magazine,"Where Thich Tim Nghe stands, there is no time; there is no noise, save for the distant lament of the dead—voices she has once known, Mother, Sixth Aunt, Cousin Cuc, Cousin Ly, the passengers—not crying out in agony, or whispering about how afraid they were, at the very end, but simply singing, over and over, […]",./scrape/jsonfiles/Zgs7Bdx698LPYCqyfsiKVhi4ezE.json,True
esHFgV1+Piamsmqm3Yn0Q3REWIA=,The Tailor and the Beast,Aysha U Farah,uncannymagazine.com,2019-10-01,,,,,,https://www.uncannymagazine.com/article/the-tailor-and-the-beast/,Uncanny Magazine,A beast dwelt in the castle on the hill.There was nothing so very strange or unusual in this circumstance; recently it had been tremendously in fashion. A witch couldn’t really hope to make her debut in society without imprisoning at least one troublesome young man behind stone walls.,./scrape/jsonfiles/zRIAUgH9ahNM83-sbTZkjPT6bEQ.json,True
9aBVWB3BH5m2pD1t+AGDAomxWe4=,The Heat of Us: Notes Toward an Oral History,Sam J Miller,uncannymagazine.com,2015-01-06,,,,,,https://www.uncannymagazine.com/article/the-heat-of-us-notes-toward-an-oral-history/,Uncanny Magazine,The Heat of Us: Notes Toward an Oral History by Sam J. Miller. Uncanny Magazine Issue Two. Short fiction.,./scrape/jsonfiles/bpUrKFDuqJMJA8vH3w1syuZdnhg.json,True
icFRfM7evXv9m3XH8pr7Uu8Y4K8=,I Seen the Devil,Alex Bledsoe,uncannymagazine.com,2015-12-01,,,,,,https://www.uncannymagazine.com/article/i-seen-the-devil/,Uncanny Magazine,"I don’t claim that this story is true, and I don’t care if you believe it. It happened in 1973, when I was ten years old. It’s impossible to verify. But I’m still going to tell it to you. On this particular hot summer night, I ran through the swamp behind the trailer park as […]",./scrape/jsonfiles/Q1aEuzRnt9NN022FSuTTeKWkWBo.json,True
